,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
8621,1.0,2019-10-01 00:00:00,2019,10,1,0,0,Building4
8629,1.0,2019-10-01 02:00:00,2019,10,1,2,0,Building4
8637,3.0,2019-10-01 04:00:00,2019,10,1,4,0,Building4
8641,1.0,2019-10-01 05:00:00,2019,10,1,5,0,Building4
8649,1.0,2019-10-01 07:00:00,2019,10,1,7,0,Building4
8653,1.0,2019-10-01 08:00:00,2019,10,1,8,0,Building4
8657,1.0,2019-10-01 09:00:00,2019,10,1,9,0,Building4
8661,1.0,2019-10-01 10:00:00,2019,10,1,10,0,Building4
8669,1.0,2019-10-01 12:00:00,2019,10,1,12,0,Building4
8673,4.0,2019-10-01 13:00:00,2019,10,1,13,0,Building4
8677,1.0,2019-10-01 14:00:00,2019,10,1,14,0,Building4
8685,2.0,2019-10-01 16:00:00,2019,10,1,16,0,Building4
8689,2.0,2019-10-01 17:00:00,2019,10,1,17,0,Building4
8693,1.0,2019-10-01 18:00:00,2019,10,1,18,0,Building4
8705,2.0,2019-10-01 21:00:00,2019,10,1,21,0,Building4
8713,1.0,2019-10-01 23:00:00,2019,10,1,23,0,Building4
8721,2.0,2019-10-02 01:00:00,2019,10,2,1,0,Building4
8725,1.0,2019-10-02 02:00:00,2019,10,2,2,0,Building4
8733,1.0,2019-10-02 04:00:00,2019,10,2,4,0,Building4
8741,1.0,2019-10-02 06:00:00,2019,10,2,6,0,Building4
8749,1.0,2019-10-02 08:00:00,2019,10,2,8,0,Building4
8757,1.0,2019-10-02 10:00:00,2019,10,2,10,0,Building4
8769,1.0,2019-10-02 13:00:00,2019,10,2,13,0,Building4
8777,1.0,2019-10-02 15:00:00,2019,10,2,15,0,Building4
8785,1.0,2019-10-02 17:00:00,2019,10,2,17,0,Building4
8793,1.0,2019-10-02 19:00:00,2019,10,2,19,0,Building4
8801,1.0,2019-10-02 21:00:00,2019,10,2,21,0,Building4
8809,1.0,2019-10-02 23:00:00,2019,10,2,23,0,Building4
8817,1.0,2019-10-03 01:00:00,2019,10,3,1,0,Building4
8825,1.0,2019-10-03 03:00:00,2019,10,3,3,0,Building4
8833,1.0,2019-10-03 05:00:00,2019,10,3,5,0,Building4
8841,1.0,2019-10-03 07:00:00,2019,10,3,7,0,Building4
8849,1.0,2019-10-03 09:00:00,2019,10,3,9,0,Building4
8857,1.0,2019-10-03 11:00:00,2019,10,3,11,0,Building4
8869,1.0,2019-10-03 14:00:00,2019,10,3,14,0,Building4
8877,1.0,2019-10-03 16:00:00,2019,10,3,16,0,Building4
8885,2.0,2019-10-03 18:00:00,2019,10,3,18,0,Building4
8905,1.0,2019-10-03 23:00:00,2019,10,3,23,0,Building4
8913,2.0,2019-10-04 01:00:00,2019,10,4,1,0,Building4
8917,1.0,2019-10-04 02:00:00,2019,10,4,2,0,Building4
8937,1.0,2019-10-04 07:00:00,2019,10,4,7,0,Building4
8941,1.0,2019-10-04 08:00:00,2019,10,4,8,0,Building4
8945,1.0,2019-10-04 09:00:00,2019,10,4,9,0,Building4
8949,1.0,2019-10-04 10:00:00,2019,10,4,10,0,Building4
8957,1.0,2019-10-04 12:00:00,2019,10,4,12,0,Building4
8961,1.0,2019-10-04 13:00:00,2019,10,4,13,0,Building4
8965,1.0,2019-10-04 14:00:00,2019,10,4,14,0,Building4
8969,1.0,2019-10-04 15:00:00,2019,10,4,15,0,Building4
8977,2.0,2019-10-04 17:00:00,2019,10,4,17,0,Building4
8985,2.0,2019-10-04 19:00:00,2019,10,4,19,0,Building4
8989,1.0,2019-10-04 20:00:00,2019,10,4,20,0,Building4
8993,2.0,2019-10-04 21:00:00,2019,10,4,21,0,Building4
9001,2.0,2019-10-04 23:00:00,2019,10,4,23,0,Building4
9017,1.0,2019-10-05 03:00:00,2019,10,5,3,0,Building4
9021,1.0,2019-10-05 04:00:00,2019,10,5,4,0,Building4
9029,2.0,2019-10-05 06:00:00,2019,10,5,6,0,Building4
9033,1.0,2019-10-05 07:00:00,2019,10,5,7,0,Building4
9041,1.0,2019-10-05 09:00:00,2019,10,5,9,0,Building4
9049,1.0,2019-10-05 11:00:00,2019,10,5,11,0,Building4
9073,1.0,2019-10-05 17:00:00,2019,10,5,17,0,Building4
9081,1.0,2019-10-05 19:00:00,2019,10,5,19,0,Building4
9089,1.0,2019-10-05 21:00:00,2019,10,5,21,0,Building4
9097,1.0,2019-10-05 23:00:00,2019,10,5,23,0,Building4
9105,1.0,2019-10-06 01:00:00,2019,10,6,1,0,Building4
9121,2.0,2019-10-06 05:00:00,2019,10,6,5,0,Building4
9125,1.0,2019-10-06 06:00:00,2019,10,6,6,0,Building4
9133,1.0,2019-10-06 08:00:00,2019,10,6,8,0,Building4
9137,1.0,2019-10-06 09:00:00,2019,10,6,9,0,Building4
9145,1.0,2019-10-06 11:00:00,2019,10,6,11,0,Building4
9153,1.0,2019-10-06 13:00:00,2019,10,6,13,0,Building4
9173,1.0,2019-10-06 18:00:00,2019,10,6,18,0,Building4
9181,1.0,2019-10-06 20:00:00,2019,10,6,20,0,Building4
9185,2.0,2019-10-06 21:00:00,2019,10,6,21,0,Building4
9189,2.0,2019-10-06 22:00:00,2019,10,6,22,0,Building4
9197,1.0,2019-10-07 00:00:00,2019,10,7,0,0,Building4
9233,1.0,2019-10-07 09:00:00,2019,10,7,9,0,Building4
9241,1.0,2019-10-07 11:00:00,2019,10,7,11,0,Building4
9249,2.0,2019-10-07 13:00:00,2019,10,7,13,0,Building4
9253,1.0,2019-10-07 14:00:00,2019,10,7,14,0,Building4
9257,1.0,2019-10-07 15:00:00,2019,10,7,15,0,Building4
9261,1.0,2019-10-07 16:00:00,2019,10,7,16,0,Building4
9265,2.0,2019-10-07 17:00:00,2019,10,7,17,0,Building4
9269,1.0,2019-10-07 18:00:00,2019,10,7,18,0,Building4
9273,2.0,2019-10-07 19:00:00,2019,10,7,19,0,Building4
9277,2.0,2019-10-07 20:00:00,2019,10,7,20,0,Building4
9281,2.0,2019-10-07 21:00:00,2019,10,7,21,0,Building4
9285,1.0,2019-10-07 22:00:00,2019,10,7,22,0,Building4
9293,1.0,2019-10-08 00:00:00,2019,10,8,0,0,Building4
9297,1.0,2019-10-08 01:00:00,2019,10,8,1,0,Building4
9301,1.0,2019-10-08 02:00:00,2019,10,8,2,0,Building4
9305,1.0,2019-10-08 03:00:00,2019,10,8,3,0,Building4
9313,1.0,2019-10-08 05:00:00,2019,10,8,5,0,Building4
9321,1.0,2019-10-08 07:00:00,2019,10,8,7,0,Building4
9325,1.0,2019-10-08 08:00:00,2019,10,8,8,0,Building4
9329,1.0,2019-10-08 09:00:00,2019,10,8,9,0,Building4
9333,2.0,2019-10-08 10:00:00,2019,10,8,10,0,Building4
9337,2.0,2019-10-08 11:00:00,2019,10,8,11,0,Building4
9345,1.0,2019-10-08 13:00:00,2019,10,8,13,0,Building4
9353,2.0,2019-10-08 15:00:00,2019,10,8,15,0,Building4
9357,1.0,2019-10-08 16:00:00,2019,10,8,16,0,Building4
9361,1.0,2019-10-08 17:00:00,2019,10,8,17,0,Building4
9365,2.0,2019-10-08 18:00:00,2019,10,8,18,0,Building4
9369,1.0,2019-10-08 19:00:00,2019,10,8,19,0,Building4
9373,1.0,2019-10-08 20:00:00,2019,10,8,20,0,Building4
9377,1.0,2019-10-08 21:00:00,2019,10,8,21,0,Building4
9381,1.0,2019-10-08 22:00:00,2019,10,8,22,0,Building4
9385,1.0,2019-10-08 23:00:00,2019,10,8,23,0,Building4
9393,1.0,2019-10-09 01:00:00,2019,10,9,1,0,Building4
9401,2.0,2019-10-09 03:00:00,2019,10,9,3,0,Building4
9421,1.0,2019-10-09 08:00:00,2019,10,9,8,0,Building4
9425,1.0,2019-10-09 09:00:00,2019,10,9,9,0,Building4
9437,1.0,2019-10-09 12:00:00,2019,10,9,12,0,Building4
9441,2.0,2019-10-09 13:00:00,2019,10,9,13,0,Building4
9445,2.0,2019-10-09 14:00:00,2019,10,9,14,0,Building4
9449,1.0,2019-10-09 15:00:00,2019,10,9,15,0,Building4
9453,2.0,2019-10-09 16:00:00,2019,10,9,16,0,Building4
9457,1.0,2019-10-09 17:00:00,2019,10,9,17,0,Building4
9461,1.0,2019-10-09 18:00:00,2019,10,9,18,0,Building4
9469,2.0,2019-10-09 20:00:00,2019,10,9,20,0,Building4
9473,1.0,2019-10-09 21:00:00,2019,10,9,21,0,Building4
9497,1.0,2019-10-10 03:00:00,2019,10,10,3,0,Building4
9505,1.0,2019-10-10 05:00:00,2019,10,10,5,0,Building4
9509,1.0,2019-10-10 06:00:00,2019,10,10,6,0,Building4
9517,1.0,2019-10-10 08:00:00,2019,10,10,8,0,Building4
9521,1.0,2019-10-10 09:00:00,2019,10,10,9,0,Building4
9529,1.0,2019-10-10 11:00:00,2019,10,10,11,0,Building4
9533,1.0,2019-10-10 12:00:00,2019,10,10,12,0,Building4
9541,1.0,2019-10-10 14:00:00,2019,10,10,14,0,Building4
9549,2.0,2019-10-10 16:00:00,2019,10,10,16,0,Building4
9553,1.0,2019-10-10 17:00:00,2019,10,10,17,0,Building4
9557,1.0,2019-10-10 18:00:00,2019,10,10,18,0,Building4
9561,1.0,2019-10-10 19:00:00,2019,10,10,19,0,Building4
9565,1.0,2019-10-10 20:00:00,2019,10,10,20,0,Building4
9569,2.0,2019-10-10 21:00:00,2019,10,10,21,0,Building4
9577,1.0,2019-10-10 23:00:00,2019,10,10,23,0,Building4
9585,1.0,2019-10-11 01:00:00,2019,10,11,1,0,Building4
9593,1.0,2019-10-11 03:00:00,2019,10,11,3,0,Building4
9597,1.0,2019-10-11 04:00:00,2019,10,11,4,0,Building4
9601,1.0,2019-10-11 05:00:00,2019,10,11,5,0,Building4
9605,1.0,2019-10-11 06:00:00,2019,10,11,6,0,Building4
9609,1.0,2019-10-11 07:00:00,2019,10,11,7,0,Building4
9613,1.0,2019-10-11 08:00:00,2019,10,11,8,0,Building4
9617,1.0,2019-10-11 09:00:00,2019,10,11,9,0,Building4
9621,1.0,2019-10-11 10:00:00,2019,10,11,10,0,Building4
9633,1.0,2019-10-11 13:00:00,2019,10,11,13,0,Building4
9637,1.0,2019-10-11 14:00:00,2019,10,11,14,0,Building4
9653,2.0,2019-10-11 18:00:00,2019,10,11,18,0,Building4
9657,1.0,2019-10-11 19:00:00,2019,10,11,19,0,Building4
9665,1.0,2019-10-11 21:00:00,2019,10,11,21,0,Building4
9673,1.0,2019-10-11 23:00:00,2019,10,11,23,0,Building4
9697,3.0,2019-10-12 05:00:00,2019,10,12,5,0,Building4
9705,1.0,2019-10-12 07:00:00,2019,10,12,7,0,Building4
9713,1.0,2019-10-12 09:00:00,2019,10,12,9,0,Building4
9733,2.0,2019-10-12 14:00:00,2019,10,12,14,0,Building4
9737,1.0,2019-10-12 15:00:00,2019,10,12,15,0,Building4
9741,2.0,2019-10-12 16:00:00,2019,10,12,16,0,Building4
9745,1.0,2019-10-12 17:00:00,2019,10,12,17,0,Building4
9749,1.0,2019-10-12 18:00:00,2019,10,12,18,0,Building4
9753,1.0,2019-10-12 19:00:00,2019,10,12,19,0,Building4
9761,2.0,2019-10-12 21:00:00,2019,10,12,21,0,Building4
9769,1.0,2019-10-12 23:00:00,2019,10,12,23,0,Building4
9785,1.0,2019-10-13 03:00:00,2019,10,13,3,0,Building4
9793,1.0,2019-10-13 05:00:00,2019,10,13,5,0,Building4
9801,1.0,2019-10-13 07:00:00,2019,10,13,7,0,Building4
9809,1.0,2019-10-13 09:00:00,2019,10,13,9,0,Building4
9817,1.0,2019-10-13 11:00:00,2019,10,13,11,0,Building4
9825,1.0,2019-10-13 13:00:00,2019,10,13,13,0,Building4
9833,1.0,2019-10-13 15:00:00,2019,10,13,15,0,Building4
9861,1.0,2019-10-13 22:00:00,2019,10,13,22,0,Building4
9869,1.0,2019-10-14 00:00:00,2019,10,14,0,0,Building4
9881,1.0,2019-10-14 03:00:00,2019,10,14,3,0,Building4
9885,1.0,2019-10-14 04:00:00,2019,10,14,4,0,Building4
9889,1.0,2019-10-14 05:00:00,2019,10,14,5,0,Building4
9909,1.0,2019-10-14 10:00:00,2019,10,14,10,0,Building4
9917,1.0,2019-10-14 12:00:00,2019,10,14,12,0,Building4
9925,1.0,2019-10-14 14:00:00,2019,10,14,14,0,Building4
9933,1.0,2019-10-14 16:00:00,2019,10,14,16,0,Building4
9941,1.0,2019-10-14 18:00:00,2019,10,14,18,0,Building4
9957,1.0,2019-10-14 22:00:00,2019,10,14,22,0,Building4
9965,1.0,2019-10-15 00:00:00,2019,10,15,0,0,Building4
9989,1.0,2019-10-15 06:00:00,2019,10,15,6,0,Building4
9997,1.0,2019-10-15 08:00:00,2019,10,15,8,0,Building4
10017,1.0,2019-10-15 13:00:00,2019,10,15,13,0,Building4
10025,1.0,2019-10-15 15:00:00,2019,10,15,15,0,Building4
10033,1.0,2019-10-15 17:00:00,2019,10,15,17,0,Building4
10041,2.0,2019-10-15 19:00:00,2019,10,15,19,0,Building4
10049,2.0,2019-10-15 21:00:00,2019,10,15,21,0,Building4
10057,2.0,2019-10-15 23:00:00,2019,10,15,23,0,Building4
10065,1.0,2019-10-16 01:00:00,2019,10,16,1,0,Building4
10077,3.0,2019-10-16 04:00:00,2019,10,16,4,0,Building4
10081,1.0,2019-10-16 05:00:00,2019,10,16,5,0,Building4
10085,1.0,2019-10-16 06:00:00,2019,10,16,6,0,Building4
10093,1.0,2019-10-16 08:00:00,2019,10,16,8,0,Building4
10125,1.0,2019-10-16 16:00:00,2019,10,16,16,0,Building4
10133,1.0,2019-10-16 18:00:00,2019,10,16,18,0,Building4
10137,2.0,2019-10-16 19:00:00,2019,10,16,19,0,Building4
10145,1.0,2019-10-16 21:00:00,2019,10,16,21,0,Building4
10149,1.0,2019-10-16 22:00:00,2019,10,16,22,0,Building4
10161,2.0,2019-10-17 01:00:00,2019,10,17,1,0,Building4
10165,1.0,2019-10-17 02:00:00,2019,10,17,2,0,Building4
10169,1.0,2019-10-17 03:00:00,2019,10,17,3,0,Building4
10177,1.0,2019-10-17 05:00:00,2019,10,17,5,0,Building4
10201,1.0,2019-10-17 11:00:00,2019,10,17,11,0,Building4
10213,1.0,2019-10-17 14:00:00,2019,10,17,14,0,Building4
10217,1.0,2019-10-17 15:00:00,2019,10,17,15,0,Building4
10221,2.0,2019-10-17 16:00:00,2019,10,17,16,0,Building4
10225,1.0,2019-10-17 17:00:00,2019,10,17,17,0,Building4
10229,2.0,2019-10-17 18:00:00,2019,10,17,18,0,Building4
10233,2.0,2019-10-17 19:00:00,2019,10,17,19,0,Building4
10241,2.0,2019-10-17 21:00:00,2019,10,17,21,0,Building4
10249,1.0,2019-10-17 23:00:00,2019,10,17,23,0,Building4
10257,1.0,2019-10-18 01:00:00,2019,10,18,1,0,Building4
10261,1.0,2019-10-18 02:00:00,2019,10,18,2,0,Building4
10269,2.0,2019-10-18 04:00:00,2019,10,18,4,0,Building4
10281,1.0,2019-10-18 07:00:00,2019,10,18,7,0,Building4
10289,1.0,2019-10-18 09:00:00,2019,10,18,9,0,Building4
10297,1.0,2019-10-18 11:00:00,2019,10,18,11,0,Building4
10301,2.0,2019-10-18 12:00:00,2019,10,18,12,0,Building4
10305,1.0,2019-10-18 13:00:00,2019,10,18,13,0,Building4
10309,1.0,2019-10-18 14:00:00,2019,10,18,14,0,Building4
10313,1.0,2019-10-18 15:00:00,2019,10,18,15,0,Building4
10325,1.0,2019-10-18 18:00:00,2019,10,18,18,0,Building4
10329,2.0,2019-10-18 19:00:00,2019,10,18,19,0,Building4
10333,2.0,2019-10-18 20:00:00,2019,10,18,20,0,Building4
10337,1.0,2019-10-18 21:00:00,2019,10,18,21,0,Building4
10341,1.0,2019-10-18 22:00:00,2019,10,18,22,0,Building4
10345,1.0,2019-10-18 23:00:00,2019,10,18,23,0,Building4
10349,1.0,2019-10-19 00:00:00,2019,10,19,0,0,Building4
10357,1.0,2019-10-19 02:00:00,2019,10,19,2,0,Building4
10365,1.0,2019-10-19 04:00:00,2019,10,19,4,0,Building4
10369,1.0,2019-10-19 05:00:00,2019,10,19,5,0,Building4
10373,1.0,2019-10-19 06:00:00,2019,10,19,6,0,Building4
10381,2.0,2019-10-19 08:00:00,2019,10,19,8,0,Building4
10385,1.0,2019-10-19 09:00:00,2019,10,19,9,0,Building4
10389,2.0,2019-10-19 10:00:00,2019,10,19,10,0,Building4
10393,1.0,2019-10-19 11:00:00,2019,10,19,11,0,Building4
10401,1.0,2019-10-19 13:00:00,2019,10,19,13,0,Building4
10405,1.0,2019-10-19 14:00:00,2019,10,19,14,0,Building4
10409,1.0,2019-10-19 15:00:00,2019,10,19,15,0,Building4
10413,1.0,2019-10-19 16:00:00,2019,10,19,16,0,Building4
10417,2.0,2019-10-19 17:00:00,2019,10,19,17,0,Building4
10421,1.0,2019-10-19 18:00:00,2019,10,19,18,0,Building4
10425,2.0,2019-10-19 19:00:00,2019,10,19,19,0,Building4
10429,1.0,2019-10-19 20:00:00,2019,10,19,20,0,Building4
10433,1.0,2019-10-19 21:00:00,2019,10,19,21,0,Building4
10437,1.0,2019-10-19 22:00:00,2019,10,19,22,0,Building4
10445,2.0,2019-10-20 00:00:00,2019,10,20,0,0,Building4
10453,1.0,2019-10-20 02:00:00,2019,10,20,2,0,Building4
10461,1.0,2019-10-20 04:00:00,2019,10,20,4,0,Building4
10469,1.0,2019-10-20 06:00:00,2019,10,20,6,0,Building4
10477,1.0,2019-10-20 08:00:00,2019,10,20,8,0,Building4
10485,2.0,2019-10-20 10:00:00,2019,10,20,10,0,Building4
10493,1.0,2019-10-20 12:00:00,2019,10,20,12,0,Building4
10505,2.0,2019-10-20 15:00:00,2019,10,20,15,0,Building4
10513,1.0,2019-10-20 17:00:00,2019,10,20,17,0,Building4
10517,1.0,2019-10-20 18:00:00,2019,10,20,18,0,Building4
10525,1.0,2019-10-20 20:00:00,2019,10,20,20,0,Building4
10529,1.0,2019-10-20 21:00:00,2019,10,20,21,0,Building4
10533,1.0,2019-10-20 22:00:00,2019,10,20,22,0,Building4
10537,2.0,2019-10-20 23:00:00,2019,10,20,23,0,Building4
10577,1.0,2019-10-21 09:00:00,2019,10,21,9,0,Building4
10589,1.0,2019-10-21 12:00:00,2019,10,21,12,0,Building4
10593,2.0,2019-10-21 13:00:00,2019,10,21,13,0,Building4
10597,2.0,2019-10-21 14:00:00,2019,10,21,14,0,Building4
10605,1.0,2019-10-21 16:00:00,2019,10,21,16,0,Building4
10609,1.0,2019-10-21 17:00:00,2019,10,21,17,0,Building4
10617,1.0,2019-10-21 19:00:00,2019,10,21,19,0,Building4
10621,1.0,2019-10-21 20:00:00,2019,10,21,20,0,Building4
10625,1.0,2019-10-21 21:00:00,2019,10,21,21,0,Building4
10629,2.0,2019-10-21 22:00:00,2019,10,21,22,0,Building4
10633,1.0,2019-10-21 23:00:00,2019,10,21,23,0,Building4
10637,1.0,2019-10-22 00:00:00,2019,10,22,0,0,Building4
10653,1.0,2019-10-22 04:00:00,2019,10,22,4,0,Building4
10661,1.0,2019-10-22 06:00:00,2019,10,22,6,0,Building4
10669,1.0,2019-10-22 08:00:00,2019,10,22,8,0,Building4
10677,1.0,2019-10-22 10:00:00,2019,10,22,10,0,Building4
10685,1.0,2019-10-22 12:00:00,2019,10,22,12,0,Building4
10693,1.0,2019-10-22 14:00:00,2019,10,22,14,0,Building4
10705,2.0,2019-10-22 17:00:00,2019,10,22,17,0,Building4
10709,1.0,2019-10-22 18:00:00,2019,10,22,18,0,Building4
10717,2.0,2019-10-22 20:00:00,2019,10,22,20,0,Building4
10725,2.0,2019-10-22 22:00:00,2019,10,22,22,0,Building4
10733,1.0,2019-10-23 00:00:00,2019,10,23,0,0,Building4
10741,1.0,2019-10-23 02:00:00,2019,10,23,2,0,Building4
10749,1.0,2019-10-23 04:00:00,2019,10,23,4,0,Building4
10753,1.0,2019-10-23 05:00:00,2019,10,23,5,0,Building4
10757,1.0,2019-10-23 06:00:00,2019,10,23,6,0,Building4
10765,2.0,2019-10-23 08:00:00,2019,10,23,8,0,Building4
10773,1.0,2019-10-23 10:00:00,2019,10,23,10,0,Building4
10789,1.0,2019-10-23 14:00:00,2019,10,23,14,0,Building4
10805,1.0,2019-10-23 18:00:00,2019,10,23,18,0,Building4
10821,1.0,2019-10-23 22:00:00,2019,10,23,22,0,Building4
10837,1.0,2019-10-24 02:00:00,2019,10,24,2,0,Building4
10853,1.0,2019-10-24 06:00:00,2019,10,24,6,0,Building4
10865,1.0,2019-10-24 09:00:00,2019,10,24,9,0,Building4
10889,3.0,2019-10-24 15:00:00,2019,10,24,15,0,Building4
10893,1.0,2019-10-24 16:00:00,2019,10,24,16,0,Building4
10897,2.0,2019-10-24 17:00:00,2019,10,24,17,0,Building4
10901,2.0,2019-10-24 18:00:00,2019,10,24,18,0,Building4
10905,2.0,2019-10-24 19:00:00,2019,10,24,19,0,Building4
10909,2.0,2019-10-24 20:00:00,2019,10,24,20,0,Building4
10913,1.0,2019-10-24 21:00:00,2019,10,24,21,0,Building4
10921,1.0,2019-10-24 23:00:00,2019,10,24,23,0,Building4
10929,1.0,2019-10-25 01:00:00,2019,10,25,1,0,Building4
10941,1.0,2019-10-25 04:00:00,2019,10,25,4,0,Building4
10949,1.0,2019-10-25 06:00:00,2019,10,25,6,0,Building4
10957,1.0,2019-10-25 08:00:00,2019,10,25,8,0,Building4
10961,1.0,2019-10-25 09:00:00,2019,10,25,9,0,Building4
10973,1.0,2019-10-25 12:00:00,2019,10,25,12,0,Building4
10981,1.0,2019-10-25 14:00:00,2019,10,25,14,0,Building4
10989,1.0,2019-10-25 16:00:00,2019,10,25,16,0,Building4
10997,1.0,2019-10-25 18:00:00,2019,10,25,18,0,Building4
11009,1.0,2019-10-25 21:00:00,2019,10,25,21,0,Building4
11013,1.0,2019-10-25 22:00:00,2019,10,25,22,0,Building4
11017,1.0,2019-10-25 23:00:00,2019,10,25,23,0,Building4
11025,1.0,2019-10-26 01:00:00,2019,10,26,1,0,Building4
11033,1.0,2019-10-26 03:00:00,2019,10,26,3,0,Building4
11037,1.0,2019-10-26 04:00:00,2019,10,26,4,0,Building4
11041,1.0,2019-10-26 05:00:00,2019,10,26,5,0,Building4
11049,1.0,2019-10-26 07:00:00,2019,10,26,7,0,Building4
11057,1.0,2019-10-26 09:00:00,2019,10,26,9,0,Building4
11065,1.0,2019-10-26 11:00:00,2019,10,26,11,0,Building4
11073,1.0,2019-10-26 13:00:00,2019,10,26,13,0,Building4
11077,2.0,2019-10-26 14:00:00,2019,10,26,14,0,Building4
11081,1.0,2019-10-26 15:00:00,2019,10,26,15,0,Building4
11093,1.0,2019-10-26 18:00:00,2019,10,26,18,0,Building4
11097,1.0,2019-10-26 19:00:00,2019,10,26,19,0,Building4
11113,1.0,2019-10-26 23:00:00,2019,10,26,23,0,Building4
11121,1.0,2019-10-27 01:00:00,2019,10,27,1,0,Building4
11129,1.0,2019-10-27 03:00:00,2019,10,27,3,0,Building4
11153,2.0,2019-10-27 09:00:00,2019,10,27,9,0,Building4
11157,2.0,2019-10-27 10:00:00,2019,10,27,10,0,Building4
11161,2.0,2019-10-27 11:00:00,2019,10,27,11,0,Building4
11165,2.0,2019-10-27 12:00:00,2019,10,27,12,0,Building4
11169,1.0,2019-10-27 13:00:00,2019,10,27,13,0,Building4
11173,1.0,2019-10-27 14:00:00,2019,10,27,14,0,Building4
11177,1.0,2019-10-27 15:00:00,2019,10,27,15,0,Building4
11181,1.0,2019-10-27 16:00:00,2019,10,27,16,0,Building4
11185,1.0,2019-10-27 17:00:00,2019,10,27,17,0,Building4
11189,1.0,2019-10-27 18:00:00,2019,10,27,18,0,Building4
11193,2.0,2019-10-27 19:00:00,2019,10,27,19,0,Building4
11197,1.0,2019-10-27 20:00:00,2019,10,27,20,0,Building4
11201,2.0,2019-10-27 21:00:00,2019,10,27,21,0,Building4
11205,1.0,2019-10-27 22:00:00,2019,10,27,22,0,Building4
11213,1.0,2019-10-28 00:00:00,2019,10,28,0,0,Building4
11217,1.0,2019-10-28 01:00:00,2019,10,28,1,0,Building4
11221,2.0,2019-10-28 02:00:00,2019,10,28,2,0,Building4
11241,1.0,2019-10-28 07:00:00,2019,10,28,7,0,Building4
11249,1.0,2019-10-28 09:00:00,2019,10,28,9,0,Building4
11265,1.0,2019-10-28 13:00:00,2019,10,28,13,0,Building4
11269,2.0,2019-10-28 14:00:00,2019,10,28,14,0,Building4
11273,1.0,2019-10-28 15:00:00,2019,10,28,15,0,Building4
11281,1.0,2019-10-28 17:00:00,2019,10,28,17,0,Building4
11289,2.0,2019-10-28 19:00:00,2019,10,28,19,0,Building4
11293,2.0,2019-10-28 20:00:00,2019,10,28,20,0,Building4
11297,1.0,2019-10-28 21:00:00,2019,10,28,21,0,Building4
11301,1.0,2019-10-28 22:00:00,2019,10,28,22,0,Building4
11313,2.0,2019-10-29 01:00:00,2019,10,29,1,0,Building4
11317,1.0,2019-10-29 02:00:00,2019,10,29,2,0,Building4
11321,1.0,2019-10-29 03:00:00,2019,10,29,3,0,Building4
11325,1.0,2019-10-29 04:00:00,2019,10,29,4,0,Building4
11329,2.0,2019-10-29 05:00:00,2019,10,29,5,0,Building4
11333,2.0,2019-10-29 06:00:00,2019,10,29,6,0,Building4
11337,2.0,2019-10-29 07:00:00,2019,10,29,7,0,Building4
11345,1.0,2019-10-29 09:00:00,2019,10,29,9,0,Building4
11353,1.0,2019-10-29 11:00:00,2019,10,29,11,0,Building4
11361,1.0,2019-10-29 13:00:00,2019,10,29,13,0,Building4
11373,1.0,2019-10-29 16:00:00,2019,10,29,16,0,Building4
11381,2.0,2019-10-29 18:00:00,2019,10,29,18,0,Building4
11385,1.0,2019-10-29 19:00:00,2019,10,29,19,0,Building4
11393,1.0,2019-10-29 21:00:00,2019,10,29,21,0,Building4
11401,1.0,2019-10-29 23:00:00,2019,10,29,23,0,Building4
11405,2.0,2019-10-30 00:00:00,2019,10,30,0,0,Building4
11413,1.0,2019-10-30 02:00:00,2019,10,30,2,0,Building4
11421,1.0,2019-10-30 04:00:00,2019,10,30,4,0,Building4
11433,1.0,2019-10-30 07:00:00,2019,10,30,7,0,Building4
11437,1.0,2019-10-30 08:00:00,2019,10,30,8,0,Building4
11441,1.0,2019-10-30 09:00:00,2019,10,30,9,0,Building4
11449,1.0,2019-10-30 11:00:00,2019,10,30,11,0,Building4
11457,1.0,2019-10-30 13:00:00,2019,10,30,13,0,Building4
11493,2.0,2019-10-30 22:00:00,2019,10,30,22,0,Building4
11497,2.0,2019-10-30 23:00:00,2019,10,30,23,0,Building4
11501,2.0,2019-10-31 00:00:00,2019,10,31,0,0,Building4
11505,2.0,2019-10-31 01:00:00,2019,10,31,1,0,Building4
11509,2.0,2019-10-31 02:00:00,2019,10,31,2,0,Building4
11513,2.0,2019-10-31 03:00:00,2019,10,31,3,0,Building4
11517,2.0,2019-10-31 04:00:00,2019,10,31,4,0,Building4
11521,2.0,2019-10-31 05:00:00,2019,10,31,5,0,Building4
11525,3.0,2019-10-31 06:00:00,2019,10,31,6,0,Building4
11529,3.0,2019-10-31 07:00:00,2019,10,31,7,0,Building4
11533,2.0,2019-10-31 08:00:00,2019,10,31,8,0,Building4
11537,2.0,2019-10-31 09:00:00,2019,10,31,9,0,Building4
11541,1.0,2019-10-31 10:00:00,2019,10,31,10,0,Building4
11545,1.0,2019-10-31 11:00:00,2019,10,31,11,0,Building4
11549,1.0,2019-10-31 12:00:00,2019,10,31,12,0,Building4
11553,2.0,2019-10-31 13:00:00,2019,10,31,13,0,Building4
11557,1.0,2019-10-31 14:00:00,2019,10,31,14,0,Building4
11561,1.0,2019-10-31 15:00:00,2019,10,31,15,0,Building4
11569,1.0,2019-10-31 17:00:00,2019,10,31,17,0,Building4
