,series_name,Year,Month,Day_of_Month,Week,Day,Hour,series_value,datetime
19629,Solar2,2019,Jun,25,26,2,2,0,25/06/2019 2:00
19630,Solar2,2019,Jun,25,26,2,3,0,25/06/2019 3:00
19631,Solar2,2019,Jun,25,26,2,4,0,25/06/2019 4:00
19632,Solar2,2019,Jun,25,26,2,5,0,25/06/2019 5:00
19633,Solar2,2019,Jun,25,26,2,6,0,25/06/2019 6:00
19634,Solar2,2019,Jun,25,26,2,7,0,25/06/2019 7:00
19635,Solar2,2019,Jun,25,26,2,8,0,25/06/2019 8:00
19636,Solar2,2019,Jun,25,26,2,9,0,25/06/2019 9:00
19637,Solar2,2019,Jun,25,26,2,10,0,25/06/2019 10:00
19638,Solar2,2019,Jun,25,26,2,11,0,25/06/2019 11:00
19639,Solar2,2019,Jun,25,26,2,12,0,25/06/2019 12:00
19640,Solar2,2019,Jun,25,26,2,13,0,25/06/2019 13:00
19641,Solar2,2019,Jun,25,26,2,14,0,25/06/2019 14:00
19642,Solar2,2019,Jun,25,26,2,15,0,25/06/2019 15:00
19643,Solar2,2019,Jun,25,26,2,16,0,25/06/2019 16:00
19644,Solar2,2019,Jun,25,26,2,17,0,25/06/2019 17:00
19645,Solar2,2019,Jun,25,26,2,18,0,25/06/2019 18:00
19646,Solar2,2019,Jun,25,26,2,19,0,25/06/2019 19:00
19647,Solar2,2019,Jun,25,26,2,20,0,25/06/2019 20:00
19648,Solar2,2019,Jun,25,26,2,21,0,25/06/2019 21:00
19649,Solar2,2019,Jun,25,26,2,22,0,25/06/2019 22:00
19650,Solar2,2019,Jun,25,26,2,23,0,25/06/2019 23:00
19651,Solar2,2019,Jun,26,26,3,0,0,26/06/2019 0:00
19652,Solar2,2019,Jun,26,26,3,1,0,26/06/2019 1:00
19653,Solar2,2019,Jun,26,26,3,2,0,26/06/2019 2:00
19654,Solar2,2019,Jun,26,26,3,3,0,26/06/2019 3:00
19655,Solar2,2019,Jun,26,26,3,4,0,26/06/2019 4:00
19656,Solar2,2019,Jun,26,26,3,5,0,26/06/2019 5:00
19657,Solar2,2019,Jun,26,26,3,6,0,26/06/2019 6:00
19658,Solar2,2019,Jun,26,26,3,7,0,26/06/2019 7:00
19659,Solar2,2019,Jun,26,26,3,8,0,26/06/2019 8:00
19660,Solar2,2019,Jun,26,26,3,9,0,26/06/2019 9:00
19661,Solar2,2019,Jun,26,26,3,10,0,26/06/2019 10:00
19662,Solar2,2019,Jun,26,26,3,11,0,26/06/2019 11:00
19663,Solar2,2019,Jun,26,26,3,12,0,26/06/2019 12:00
19664,Solar2,2019,Jun,26,26,3,13,0,26/06/2019 13:00
19665,Solar2,2019,Jun,26,26,3,14,0,26/06/2019 14:00
19666,Solar2,2019,Jun,26,26,3,15,0,26/06/2019 15:00
19667,Solar2,2019,Jun,26,26,3,16,0,26/06/2019 16:00
19668,Solar2,2019,Jun,26,26,3,17,0,26/06/2019 17:00
19669,Solar2,2019,Jun,26,26,3,18,0,26/06/2019 18:00
19670,Solar2,2019,Jun,26,26,3,19,0,26/06/2019 19:00
19671,Solar2,2019,Jun,26,26,3,20,0,26/06/2019 20:00
19672,Solar2,2019,Jun,26,26,3,21,0,26/06/2019 21:00
19673,Solar2,2019,Jun,26,26,3,22,0,26/06/2019 22:00
19674,Solar2,2019,Jun,26,26,3,23,0,26/06/2019 23:00
19675,Solar2,2019,Jun,27,26,4,0,0,27/06/2019 0:00
19676,Solar2,2019,Jun,27,26,4,1,0,27/06/2019 1:00
19677,Solar2,2019,Jun,27,26,4,2,0,27/06/2019 2:00
19678,Solar2,2019,Jun,27,26,4,3,0,27/06/2019 3:00
19679,Solar2,2019,Jun,27,26,4,4,0,27/06/2019 4:00
19680,Solar2,2019,Jun,27,26,4,5,0,27/06/2019 5:00
19681,Solar2,2019,Jun,27,26,4,6,0,27/06/2019 6:00
19682,Solar2,2019,Jun,27,26,4,7,0,27/06/2019 7:00
19683,Solar2,2019,Jun,27,26,4,8,0,27/06/2019 8:00
19684,Solar2,2019,Jun,27,26,4,9,0,27/06/2019 9:00
19685,Solar2,2019,Jun,27,26,4,10,0,27/06/2019 10:00
19686,Solar2,2019,Jun,27,26,4,11,0,27/06/2019 11:00
19687,Solar2,2019,Jun,27,26,4,12,0,27/06/2019 12:00
19688,Solar2,2019,Jun,27,26,4,13,0,27/06/2019 13:00
19689,Solar2,2019,Jun,27,26,4,14,0,27/06/2019 14:00
19690,Solar2,2019,Jun,27,26,4,15,0,27/06/2019 15:00
19691,Solar2,2019,Jun,27,26,4,16,0,27/06/2019 16:00
19692,Solar2,2019,Jun,27,26,4,17,0,27/06/2019 17:00
19693,Solar2,2019,Jun,27,26,4,18,0,27/06/2019 18:00
19694,Solar2,2019,Jun,27,26,4,19,0,27/06/2019 19:00
19695,Solar2,2019,Jun,27,26,4,20,0,27/06/2019 20:00
19696,Solar2,2019,Jun,27,26,4,21,0,27/06/2019 21:00
19697,Solar2,2019,Jun,27,26,4,22,0,27/06/2019 22:00
19698,Solar2,2019,Jun,27,26,4,23,0,27/06/2019 23:00
19699,Solar2,2019,Jun,28,26,5,0,0,28/06/2019 0:00
19700,Solar2,2019,Jun,28,26,5,1,0,28/06/2019 1:00
19701,Solar2,2019,Jun,28,26,5,2,0,28/06/2019 2:00
19702,Solar2,2019,Jun,28,26,5,3,0,28/06/2019 3:00
19703,Solar2,2019,Jun,28,26,5,4,0,28/06/2019 4:00
19704,Solar2,2019,Jun,28,26,5,5,0,28/06/2019 5:00
19705,Solar2,2019,Jun,28,26,5,6,0,28/06/2019 6:00
19706,Solar2,2019,Jun,28,26,5,7,0,28/06/2019 7:00
19707,Solar2,2019,Jun,28,26,5,8,0,28/06/2019 8:00
19708,Solar2,2019,Jun,28,26,5,9,0,28/06/2019 9:00
19709,Solar2,2019,Jun,28,26,5,10,0,28/06/2019 10:00
19710,Solar2,2019,Jun,28,26,5,11,0,28/06/2019 11:00
19711,Solar2,2019,Jun,28,26,5,12,0,28/06/2019 12:00
19712,Solar2,2019,Jun,28,26,5,13,0,28/06/2019 13:00
19713,Solar2,2019,Jun,28,26,5,14,0,28/06/2019 14:00
19714,Solar2,2019,Jun,28,26,5,15,0,28/06/2019 15:00
19715,Solar2,2019,Jun,28,26,5,16,0,28/06/2019 16:00
19716,Solar2,2019,Jun,28,26,5,17,0,28/06/2019 17:00
19717,Solar2,2019,Jun,28,26,5,18,0,28/06/2019 18:00
19718,Solar2,2019,Jun,28,26,5,19,0,28/06/2019 19:00
19719,Solar2,2019,Jun,28,26,5,20,0,28/06/2019 20:00
19720,Solar2,2019,Jun,28,26,5,21,0,28/06/2019 21:00
19721,Solar2,2019,Jun,28,26,5,22,0,28/06/2019 22:00
19722,Solar2,2019,Jun,28,26,5,23,0,28/06/2019 23:00
19723,Solar2,2019,Jun,29,26,6,0,0,29/06/2019 0:00
19724,Solar2,2019,Jun,29,26,6,1,0,29/06/2019 1:00
19725,Solar2,2019,Jun,29,26,6,2,0,29/06/2019 2:00
19726,Solar2,2019,Jun,29,26,6,3,0,29/06/2019 3:00
19727,Solar2,2019,Jun,29,26,6,4,0,29/06/2019 4:00
19728,Solar2,2019,Jun,29,26,6,5,0,29/06/2019 5:00
19729,Solar2,2019,Jun,29,26,6,6,0,29/06/2019 6:00
19730,Solar2,2019,Jun,29,26,6,7,0,29/06/2019 7:00
19731,Solar2,2019,Jun,29,26,6,8,0,29/06/2019 8:00
19732,Solar2,2019,Jun,29,26,6,9,0,29/06/2019 9:00
19733,Solar2,2019,Jun,29,26,6,10,0,29/06/2019 10:00
19734,Solar2,2019,Jun,29,26,6,11,0,29/06/2019 11:00
19735,Solar2,2019,Jun,29,26,6,12,0,29/06/2019 12:00
19736,Solar2,2019,Jun,29,26,6,13,0,29/06/2019 13:00
19737,Solar2,2019,Jun,29,26,6,14,0,29/06/2019 14:00
19738,Solar2,2019,Jun,29,26,6,15,0,29/06/2019 15:00
19739,Solar2,2019,Jun,29,26,6,16,0,29/06/2019 16:00
19740,Solar2,2019,Jun,29,26,6,17,0,29/06/2019 17:00
19741,Solar2,2019,Jun,29,26,6,18,0,29/06/2019 18:00
19742,Solar2,2019,Jun,29,26,6,19,0,29/06/2019 19:00
19743,Solar2,2019,Jun,29,26,6,20,0,29/06/2019 20:00
19744,Solar2,2019,Jun,29,26,6,21,0,29/06/2019 21:00
19745,Solar2,2019,Jun,29,26,6,22,0,29/06/2019 22:00
19746,Solar2,2019,Jun,29,26,6,23,0,29/06/2019 23:00
19747,Solar2,2019,Jun,30,26,7,0,0,30/06/2019 0:00
19748,Solar2,2019,Jun,30,26,7,1,0,30/06/2019 1:00
19749,Solar2,2019,Jun,30,26,7,2,0,30/06/2019 2:00
19750,Solar2,2019,Jun,30,26,7,3,0,30/06/2019 3:00
19751,Solar2,2019,Jun,30,26,7,4,0,30/06/2019 4:00
19752,Solar2,2019,Jun,30,26,7,5,0,30/06/2019 5:00
19753,Solar2,2019,Jun,30,26,7,6,0,30/06/2019 6:00
19754,Solar2,2019,Jun,30,26,7,7,0,30/06/2019 7:00
19755,Solar2,2019,Jun,30,26,7,8,0,30/06/2019 8:00
19756,Solar2,2019,Jun,30,26,7,9,0,30/06/2019 9:00
19757,Solar2,2019,Jun,30,26,7,10,0,30/06/2019 10:00
19758,Solar2,2019,Jun,30,26,7,11,0,30/06/2019 11:00
19759,Solar2,2019,Jun,30,26,7,12,0,30/06/2019 12:00
19760,Solar2,2019,Jun,30,26,7,13,0,30/06/2019 13:00
19761,Solar2,2019,Jun,30,26,7,14,0,30/06/2019 14:00
19762,Solar2,2019,Jun,30,26,7,15,0,30/06/2019 15:00
19763,Solar2,2019,Jun,30,26,7,16,0,30/06/2019 16:00
19764,Solar2,2019,Jun,30,26,7,17,0,30/06/2019 17:00
19765,Solar2,2019,Jun,30,26,7,18,0,30/06/2019 18:00
19766,Solar2,2019,Jun,30,26,7,19,0,30/06/2019 19:00
19767,Solar2,2019,Jun,30,26,7,20,0,30/06/2019 20:00
19768,Solar2,2019,Jun,30,26,7,21,0,30/06/2019 21:00
19769,Solar2,2019,Jun,30,26,7,22,0,30/06/2019 22:00
19770,Solar2,2019,Jun,30,26,7,23,0,30/06/2019 23:00
19771,Solar2,2019,Jul,8,27,1,0,0,8/07/2019 0:00
19772,Solar2,2019,Jul,8,27,1,1,0,8/07/2019 1:00
19773,Solar2,2019,Jul,8,27,1,2,0,8/07/2019 2:00
19774,Solar2,2019,Jul,8,27,1,3,0,8/07/2019 3:00
19775,Solar2,2019,Jul,8,27,1,4,0,8/07/2019 4:00
19776,Solar2,2019,Jul,8,27,1,5,0,8/07/2019 5:00
19777,Solar2,2019,Jul,8,27,1,6,0,8/07/2019 6:00
19778,Solar2,2019,Jul,8,27,1,7,0,8/07/2019 7:00
19779,Solar2,2019,Jul,8,27,1,8,0,8/07/2019 8:00
19780,Solar2,2019,Jul,8,27,1,9,0,8/07/2019 9:00
19781,Solar2,2019,Jul,8,27,1,10,0,8/07/2019 10:00
19782,Solar2,2019,Jul,8,27,1,11,0,8/07/2019 11:00
19783,Solar2,2019,Jul,8,27,1,12,0,8/07/2019 12:00
19784,Solar2,2019,Jul,8,27,1,13,0,8/07/2019 13:00
19785,Solar2,2019,Jul,8,27,1,14,0,8/07/2019 14:00
19786,Solar2,2019,Jul,8,27,1,15,0,8/07/2019 15:00
19787,Solar2,2019,Jul,8,27,1,16,0,8/07/2019 16:00
19788,Solar2,2019,Jul,8,27,1,17,0,8/07/2019 17:00
19789,Solar2,2019,Jul,8,27,1,18,0,8/07/2019 18:00
19790,Solar2,2019,Jul,8,27,1,19,0,8/07/2019 19:00
19791,Solar2,2019,Jul,8,27,1,20,0,8/07/2019 20:00
19792,Solar2,2019,Jul,8,27,1,21,0,8/07/2019 21:00
19793,Solar2,2019,Jul,8,27,1,22,0,8/07/2019 22:00
19794,Solar2,2019,Jul,8,27,1,23,0,8/07/2019 23:00
19795,Solar2,2019,Jul,2,27,2,0,0,2/07/2019 0:00
19796,Solar2,2019,Jul,2,27,2,1,0,2/07/2019 1:00
19797,Solar2,2019,Jul,2,27,2,2,0,2/07/2019 2:00
19798,Solar2,2019,Jul,2,27,2,3,0,2/07/2019 3:00
19799,Solar2,2019,Jul,2,27,2,4,0,2/07/2019 4:00
19800,Solar2,2019,Jul,2,27,2,5,0,2/07/2019 5:00
19801,Solar2,2019,Jul,2,27,2,6,0,2/07/2019 6:00
19802,Solar2,2019,Jul,2,27,2,7,0,2/07/2019 7:00
19803,Solar2,2019,Jul,2,27,2,8,0,2/07/2019 8:00
19804,Solar2,2019,Jul,2,27,2,9,0,2/07/2019 9:00
19805,Solar2,2019,Jul,2,27,2,10,0,2/07/2019 10:00
19806,Solar2,2019,Jul,2,27,2,11,0,2/07/2019 11:00
19807,Solar2,2019,Jul,2,27,2,12,0,2/07/2019 12:00
19808,Solar2,2019,Jul,2,27,2,13,0,2/07/2019 13:00
19809,Solar2,2019,Jul,2,27,2,14,0,2/07/2019 14:00
19810,Solar2,2019,Jul,2,27,2,15,0,2/07/2019 15:00
19811,Solar2,2019,Jul,2,27,2,16,0,2/07/2019 16:00
19812,Solar2,2019,Jul,2,27,2,17,0,2/07/2019 17:00
19813,Solar2,2019,Jul,2,27,2,18,0,2/07/2019 18:00
19814,Solar2,2019,Jul,2,27,2,19,0,2/07/2019 19:00
19815,Solar2,2019,Jul,2,27,2,20,0,2/07/2019 20:00
19816,Solar2,2019,Jul,2,27,2,21,0,2/07/2019 21:00
19817,Solar2,2019,Jul,2,27,2,22,0,2/07/2019 22:00
19818,Solar2,2019,Jul,2,27,2,23,0,2/07/2019 23:00
19819,Solar2,2019,Jul,3,27,3,0,0,3/07/2019 0:00
19820,Solar2,2019,Jul,3,27,3,1,0,3/07/2019 1:00
19821,Solar2,2019,Jul,3,27,3,2,0,3/07/2019 2:00
19822,Solar2,2019,Jul,3,27,3,3,0,3/07/2019 3:00
19823,Solar2,2019,Jul,3,27,3,4,0,3/07/2019 4:00
19824,Solar2,2019,Jul,3,27,3,5,0,3/07/2019 5:00
19825,Solar2,2019,Jul,3,27,3,6,0,3/07/2019 6:00
19826,Solar2,2019,Jul,3,27,3,7,0,3/07/2019 7:00
19827,Solar2,2019,Jul,3,27,3,8,0,3/07/2019 8:00
19828,Solar2,2019,Jul,3,27,3,9,0,3/07/2019 9:00
19829,Solar2,2019,Jul,3,27,3,10,0,3/07/2019 10:00
19830,Solar2,2019,Jul,3,27,3,11,0,3/07/2019 11:00
19831,Solar2,2019,Jul,3,27,3,12,0,3/07/2019 12:00
19832,Solar2,2019,Jul,3,27,3,13,0,3/07/2019 13:00
19833,Solar2,2019,Jul,3,27,3,14,0,3/07/2019 14:00
19834,Solar2,2019,Jul,3,27,3,15,0,3/07/2019 15:00
19835,Solar2,2019,Jul,3,27,3,16,0,3/07/2019 16:00
19836,Solar2,2019,Jul,3,27,3,17,0,3/07/2019 17:00
19837,Solar2,2019,Jul,3,27,3,18,0,3/07/2019 18:00
19838,Solar2,2019,Jul,3,27,3,19,0,3/07/2019 19:00
19839,Solar2,2019,Jul,3,27,3,20,0,3/07/2019 20:00
19840,Solar2,2019,Jul,3,27,3,21,0,3/07/2019 21:00
19841,Solar2,2019,Jul,3,27,3,22,0,3/07/2019 22:00
19842,Solar2,2019,Jul,3,27,3,23,0,3/07/2019 23:00
19843,Solar2,2019,Jul,4,27,4,0,0,4/07/2019 0:00
19844,Solar2,2019,Jul,4,27,4,1,0,4/07/2019 1:00
19845,Solar2,2019,Jul,4,27,4,2,0,4/07/2019 2:00
19846,Solar2,2019,Jul,4,27,4,3,0,4/07/2019 3:00
19847,Solar2,2019,Jul,4,27,4,4,0,4/07/2019 4:00
19848,Solar2,2019,Jul,4,27,4,5,0,4/07/2019 5:00
19849,Solar2,2019,Jul,4,27,4,6,0,4/07/2019 6:00
19850,Solar2,2019,Jul,4,27,4,7,0,4/07/2019 7:00
19851,Solar2,2019,Jul,4,27,4,8,0,4/07/2019 8:00
19852,Solar2,2019,Jul,4,27,4,9,0,4/07/2019 9:00
19853,Solar2,2019,Jul,4,27,4,10,0,4/07/2019 10:00
19854,Solar2,2019,Jul,4,27,4,11,0,4/07/2019 11:00
19855,Solar2,2019,Jul,4,27,4,12,0,4/07/2019 12:00
19856,Solar2,2019,Jul,4,27,4,13,0,4/07/2019 13:00
19857,Solar2,2019,Jul,4,27,4,14,0,4/07/2019 14:00
19858,Solar2,2019,Jul,4,27,4,15,0,4/07/2019 15:00
19859,Solar2,2019,Jul,4,27,4,16,0,4/07/2019 16:00
19860,Solar2,2019,Jul,4,27,4,17,0,4/07/2019 17:00
19861,Solar2,2019,Jul,4,27,4,18,0,4/07/2019 18:00
19862,Solar2,2019,Jul,4,27,4,19,0,4/07/2019 19:00
19863,Solar2,2019,Jul,4,27,4,20,0,4/07/2019 20:00
19864,Solar2,2019,Jul,4,27,4,21,0,4/07/2019 21:00
19865,Solar2,2019,Jul,4,27,4,22,0,4/07/2019 22:00
19866,Solar2,2019,Jul,4,27,4,23,0,4/07/2019 23:00
19867,Solar2,2019,Jul,5,27,5,0,0,5/07/2019 0:00
19868,Solar2,2019,Jul,5,27,5,1,0,5/07/2019 1:00
19869,Solar2,2019,Jul,5,27,5,2,0,5/07/2019 2:00
19870,Solar2,2019,Jul,5,27,5,3,0,5/07/2019 3:00
19871,Solar2,2019,Jul,5,27,5,4,0,5/07/2019 4:00
19872,Solar2,2019,Jul,5,27,5,5,0,5/07/2019 5:00
19873,Solar2,2019,Jul,5,27,5,6,0,5/07/2019 6:00
19874,Solar2,2019,Jul,5,27,5,7,0,5/07/2019 7:00
19875,Solar2,2019,Jul,5,27,5,8,0,5/07/2019 8:00
19876,Solar2,2019,Jul,5,27,5,9,0,5/07/2019 9:00
19877,Solar2,2019,Jul,5,27,5,10,0,5/07/2019 10:00
19878,Solar2,2019,Jul,5,27,5,11,0,5/07/2019 11:00
19879,Solar2,2019,Jul,5,27,5,12,0,5/07/2019 12:00
19880,Solar2,2019,Jul,5,27,5,13,0,5/07/2019 13:00
19881,Solar2,2019,Jul,5,27,5,14,0,5/07/2019 14:00
19882,Solar2,2019,Jul,5,27,5,15,0,5/07/2019 15:00
19883,Solar2,2019,Jul,5,27,5,16,0,5/07/2019 16:00
19884,Solar2,2019,Jul,5,27,5,17,0,5/07/2019 17:00
19885,Solar2,2019,Jul,5,27,5,18,0,5/07/2019 18:00
19886,Solar2,2019,Jul,5,27,5,19,0,5/07/2019 19:00
19887,Solar2,2019,Jul,5,27,5,20,0,5/07/2019 20:00
19888,Solar2,2019,Jul,5,27,5,21,0,5/07/2019 21:00
19889,Solar2,2019,Jul,5,27,5,22,0,5/07/2019 22:00
19890,Solar2,2019,Jul,5,27,5,23,0,5/07/2019 23:00
19891,Solar2,2019,Jul,6,27,6,0,0,6/07/2019 0:00
19892,Solar2,2019,Jul,6,27,6,1,0,6/07/2019 1:00
19893,Solar2,2019,Jul,6,27,6,2,0,6/07/2019 2:00
19894,Solar2,2019,Jul,6,27,6,3,0,6/07/2019 3:00
19895,Solar2,2019,Jul,6,27,6,4,0,6/07/2019 4:00
19896,Solar2,2019,Jul,6,27,6,5,0,6/07/2019 5:00
19897,Solar2,2019,Jul,6,27,6,6,0,6/07/2019 6:00
19898,Solar2,2019,Jul,6,27,6,7,0,6/07/2019 7:00
19899,Solar2,2019,Jul,6,27,6,8,0,6/07/2019 8:00
19900,Solar2,2019,Jul,6,27,6,9,0,6/07/2019 9:00
19901,Solar2,2019,Jul,6,27,6,10,0,6/07/2019 10:00
19902,Solar2,2019,Jul,6,27,6,11,0,6/07/2019 11:00
19903,Solar2,2019,Jul,6,27,6,12,0,6/07/2019 12:00
19904,Solar2,2019,Jul,6,27,6,13,0,6/07/2019 13:00
19905,Solar2,2019,Jul,6,27,6,14,0,6/07/2019 14:00
19906,Solar2,2019,Jul,6,27,6,15,0,6/07/2019 15:00
19907,Solar2,2019,Jul,6,27,6,16,0,6/07/2019 16:00
19908,Solar2,2019,Jul,6,27,6,17,0,6/07/2019 17:00
19909,Solar2,2019,Jul,6,27,6,18,0,6/07/2019 18:00
19910,Solar2,2019,Jul,6,27,6,19,0,6/07/2019 19:00
19911,Solar2,2019,Jul,6,27,6,20,0,6/07/2019 20:00
19912,Solar2,2019,Jul,6,27,6,21,0,6/07/2019 21:00
19913,Solar2,2019,Jul,6,27,6,22,0,6/07/2019 22:00
19914,Solar2,2019,Jul,6,27,6,23,0,6/07/2019 23:00
19915,Solar2,2019,Jul,7,27,7,0,0,7/07/2019 0:00
19916,Solar2,2019,Jul,7,27,7,1,0,7/07/2019 1:00
19917,Solar2,2019,Jul,7,27,7,2,0,7/07/2019 2:00
19918,Solar2,2019,Jul,7,27,7,3,0,7/07/2019 3:00
19919,Solar2,2019,Jul,7,27,7,4,0,7/07/2019 4:00
19920,Solar2,2019,Jul,7,27,7,5,0,7/07/2019 5:00
19921,Solar2,2019,Jul,7,27,7,6,0,7/07/2019 6:00
19922,Solar2,2019,Jul,7,27,7,7,0,7/07/2019 7:00
19923,Solar2,2019,Jul,7,27,7,8,0,7/07/2019 8:00
19924,Solar2,2019,Jul,7,27,7,9,0,7/07/2019 9:00
19925,Solar2,2019,Jul,7,27,7,10,0,7/07/2019 10:00
19926,Solar2,2019,Jul,7,27,7,11,0,7/07/2019 11:00
19927,Solar2,2019,Jul,7,27,7,12,0,7/07/2019 12:00
19928,Solar2,2019,Jul,7,27,7,13,0,7/07/2019 13:00
19929,Solar2,2019,Jul,7,27,7,14,0,7/07/2019 14:00
19930,Solar2,2019,Jul,7,27,7,15,0,7/07/2019 15:00
19931,Solar2,2019,Jul,7,27,7,16,0,7/07/2019 16:00
19932,Solar2,2019,Jul,7,27,7,17,0,7/07/2019 17:00
19933,Solar2,2019,Jul,7,27,7,18,0,7/07/2019 18:00
19934,Solar2,2019,Jul,7,27,7,19,0,7/07/2019 19:00
19935,Solar2,2019,Jul,7,27,7,20,0,7/07/2019 20:00
19936,Solar2,2019,Jul,7,27,7,21,0,7/07/2019 21:00
19937,Solar2,2019,Jul,7,27,7,22,0,7/07/2019 22:00
19938,Solar2,2019,Jul,7,27,7,23,0,7/07/2019 23:00
19939,Solar2,2019,Jul,15,28,1,0,0,15/07/2019 0:00
19940,Solar2,2019,Jul,15,28,1,1,0,15/07/2019 1:00
19941,Solar2,2019,Jul,15,28,1,2,0,15/07/2019 2:00
19942,Solar2,2019,Jul,15,28,1,3,0,15/07/2019 3:00
19943,Solar2,2019,Jul,15,28,1,4,0,15/07/2019 4:00
19944,Solar2,2019,Jul,15,28,1,5,0,15/07/2019 5:00
19945,Solar2,2019,Jul,15,28,1,6,0,15/07/2019 6:00
19946,Solar2,2019,Jul,15,28,1,7,0,15/07/2019 7:00
19947,Solar2,2019,Jul,15,28,1,8,0,15/07/2019 8:00
19948,Solar2,2019,Jul,15,28,1,9,0,15/07/2019 9:00
19949,Solar2,2019,Jul,15,28,1,10,0,15/07/2019 10:00
19950,Solar2,2019,Jul,15,28,1,11,0,15/07/2019 11:00
19951,Solar2,2019,Jul,15,28,1,12,0,15/07/2019 12:00
19952,Solar2,2019,Jul,15,28,1,13,0,15/07/2019 13:00
19953,Solar2,2019,Jul,15,28,1,14,0,15/07/2019 14:00
19954,Solar2,2019,Jul,15,28,1,15,0,15/07/2019 15:00
19955,Solar2,2019,Jul,15,28,1,16,0,15/07/2019 16:00
19956,Solar2,2019,Jul,15,28,1,17,0,15/07/2019 17:00
19957,Solar2,2019,Jul,15,28,1,18,0,15/07/2019 18:00
19958,Solar2,2019,Jul,15,28,1,19,0,15/07/2019 19:00
19959,Solar2,2019,Jul,15,28,1,20,0,15/07/2019 20:00
19960,Solar2,2019,Jul,15,28,1,21,0,15/07/2019 21:00
19961,Solar2,2019,Jul,15,28,1,22,0,15/07/2019 22:00
19962,Solar2,2019,Jul,15,28,1,23,0,15/07/2019 23:00
19963,Solar2,2019,Jul,9,28,2,0,0,9/07/2019 0:00
19964,Solar2,2019,Jul,9,28,2,1,0,9/07/2019 1:00
19965,Solar2,2019,Jul,9,28,2,2,0,9/07/2019 2:00
19966,Solar2,2019,Jul,9,28,2,3,0,9/07/2019 3:00
19967,Solar2,2019,Jul,9,28,2,4,0,9/07/2019 4:00
19968,Solar2,2019,Jul,9,28,2,5,0,9/07/2019 5:00
19969,Solar2,2019,Jul,9,28,2,6,0,9/07/2019 6:00
19970,Solar2,2019,Jul,9,28,2,7,0,9/07/2019 7:00
19971,Solar2,2019,Jul,9,28,2,8,0,9/07/2019 8:00
19972,Solar2,2019,Jul,9,28,2,9,1.4525,9/07/2019 9:00
19973,Solar2,2019,Jul,9,28,2,10,3.3775,9/07/2019 10:00
19974,Solar2,2019,Jul,9,28,2,11,4.4375,9/07/2019 11:00
19975,Solar2,2019,Jul,9,28,2,12,3.2425,9/07/2019 12:00
19976,Solar2,2019,Jul,9,28,2,13,2.6525,9/07/2019 13:00
19977,Solar2,2019,Jul,9,28,2,14,2.03,9/07/2019 14:00
19978,Solar2,2019,Jul,9,28,2,15,1.6325,9/07/2019 15:00
19979,Solar2,2019,Jul,9,28,2,16,0.5575,9/07/2019 16:00
19980,Solar2,2019,Jul,9,28,2,17,0.015,9/07/2019 17:00
19981,Solar2,2019,Jul,9,28,2,18,0,9/07/2019 18:00
19982,Solar2,2019,Jul,9,28,2,19,0,9/07/2019 19:00
19983,Solar2,2019,Jul,9,28,2,20,0,9/07/2019 20:00
19984,Solar2,2019,Jul,9,28,2,21,0,9/07/2019 21:00
19985,Solar2,2019,Jul,9,28,2,22,0,9/07/2019 22:00
19986,Solar2,2019,Jul,9,28,2,23,0,9/07/2019 23:00
19987,Solar2,2019,Jul,10,28,3,0,0,10/07/2019 0:00
19988,Solar2,2019,Jul,10,28,3,1,0,10/07/2019 1:00
19989,Solar2,2019,Jul,10,28,3,2,0,10/07/2019 2:00
19990,Solar2,2019,Jul,10,28,3,3,0,10/07/2019 3:00
19991,Solar2,2019,Jul,10,28,3,4,0,10/07/2019 4:00
19992,Solar2,2019,Jul,10,28,3,5,0,10/07/2019 5:00
19993,Solar2,2019,Jul,10,28,3,6,0,10/07/2019 6:00
19994,Solar2,2019,Jul,10,28,3,7,0.09,10/07/2019 7:00
19995,Solar2,2019,Jul,10,28,3,8,1.055,10/07/2019 8:00
19996,Solar2,2019,Jul,10,28,3,9,3.1675,10/07/2019 9:00
19997,Solar2,2019,Jul,10,28,3,10,5.3075,10/07/2019 10:00
19998,Solar2,2019,Jul,10,28,3,11,6.2425,10/07/2019 11:00
19999,Solar2,2019,Jul,10,28,3,12,3.5675,10/07/2019 12:00
20000,Solar2,2019,Jul,10,28,3,13,1.425,10/07/2019 13:00
20001,Solar2,2019,Jul,10,28,3,14,1.24,10/07/2019 14:00
20002,Solar2,2019,Jul,10,28,3,15,0.0225,10/07/2019 15:00
20003,Solar2,2019,Jul,10,28,3,16,0,10/07/2019 16:00
20004,Solar2,2019,Jul,10,28,3,17,0,10/07/2019 17:00
20005,Solar2,2019,Jul,10,28,3,18,0,10/07/2019 18:00
20006,Solar2,2019,Jul,10,28,3,19,0,10/07/2019 19:00
20007,Solar2,2019,Jul,10,28,3,20,0,10/07/2019 20:00
20008,Solar2,2019,Jul,10,28,3,21,0,10/07/2019 21:00
20009,Solar2,2019,Jul,10,28,3,22,0,10/07/2019 22:00
20010,Solar2,2019,Jul,10,28,3,23,0,10/07/2019 23:00
20011,Solar2,2019,Jul,11,28,4,0,0,11/07/2019 0:00
20012,Solar2,2019,Jul,11,28,4,1,0,11/07/2019 1:00
20013,Solar2,2019,Jul,11,28,4,2,0,11/07/2019 2:00
20014,Solar2,2019,Jul,11,28,4,3,0,11/07/2019 3:00
