,series_name,Year,Month,Day_of_Month,Week,Day,Hour,series_value,datetime,NumericMonth
16561,Solar1,2020,Jun,13,24,6,16,0.1075,13/06/2020 16:00,6
16562,Solar1,2020,Jun,13,24,6,17,0,13/06/2020 17:00,6
16563,Solar1,2020,Jun,13,24,6,18,0,13/06/2020 18:00,6
16564,Solar1,2020,Jun,13,24,6,19,0,13/06/2020 19:00,6
16565,Solar1,2020,Jun,13,24,6,20,0,13/06/2020 20:00,6
16566,Solar1,2020,Jun,13,24,6,21,0,13/06/2020 21:00,6
16567,Solar1,2020,Jun,13,24,6,22,0,13/06/2020 22:00,6
16568,Solar1,2020,Jun,13,24,6,23,0,13/06/2020 23:00,6
16569,Solar1,2020,Jun,14,24,7,0,0,14/06/2020 0:00,6
16570,Solar1,2020,Jun,14,24,7,1,0,14/06/2020 1:00,6
16571,Solar1,2020,Jun,14,24,7,2,0,14/06/2020 2:00,6
16572,Solar1,2020,Jun,14,24,7,3,0,14/06/2020 3:00,6
16573,Solar1,2020,Jun,14,24,7,4,0,14/06/2020 4:00,6
16574,Solar1,2020,Jun,14,24,7,5,0,14/06/2020 5:00,6
16575,Solar1,2020,Jun,14,24,7,6,0,14/06/2020 6:00,6
16576,Solar1,2020,Jun,14,24,7,7,0.1125,14/06/2020 7:00,6
16577,Solar1,2020,Jun,14,24,7,8,1.3325,14/06/2020 8:00,6
16578,Solar1,2020,Jun,14,24,7,9,3.95,14/06/2020 9:00,6
16579,Solar1,2020,Jun,14,24,7,10,6.3525,14/06/2020 10:00,6
16580,Solar1,2020,Jun,14,24,7,11,7.7225,14/06/2020 11:00,6
16581,Solar1,2020,Jun,14,24,7,12,5.6675,14/06/2020 12:00,6
16582,Solar1,2020,Jun,14,24,7,13,3.31,14/06/2020 13:00,6
16583,Solar1,2020,Jun,14,24,7,14,2.6975,14/06/2020 14:00,6
16584,Solar1,2020,Jun,14,24,7,15,0.8825,14/06/2020 15:00,6
16585,Solar1,2020,Jun,14,24,7,16,0.16,14/06/2020 16:00,6
16586,Solar1,2020,Jun,14,24,7,17,0,14/06/2020 17:00,6
16587,Solar1,2020,Jun,14,24,7,18,0,14/06/2020 18:00,6
16588,Solar1,2020,Jun,14,24,7,19,0,14/06/2020 19:00,6
16589,Solar1,2020,Jun,14,24,7,20,0,14/06/2020 20:00,6
16590,Solar1,2020,Jun,14,24,7,21,0,14/06/2020 21:00,6
16591,Solar1,2020,Jun,14,24,7,22,0,14/06/2020 22:00,6
16592,Solar1,2020,Jun,14,24,7,23,0,14/06/2020 23:00,6
16593,Solar1,2020,Jun,22,25,1,0,0,22/06/2020 0:00,6
16594,Solar1,2020,Jun,22,25,1,1,0,22/06/2020 1:00,6
16595,Solar1,2020,Jun,22,25,1,2,0,22/06/2020 2:00,6
16596,Solar1,2020,Jun,22,25,1,3,0,22/06/2020 3:00,6
16597,Solar1,2020,Jun,22,25,1,4,0,22/06/2020 4:00,6
16598,Solar1,2020,Jun,22,25,1,5,0,22/06/2020 5:00,6
16599,Solar1,2020,Jun,22,25,1,6,0,22/06/2020 6:00,6
16600,Solar1,2020,Jun,22,25,1,7,0.075,22/06/2020 7:00,6
16601,Solar1,2020,Jun,22,25,1,8,1.07,22/06/2020 8:00,6
16602,Solar1,2020,Jun,22,25,1,9,1.85,22/06/2020 9:00,6
16603,Solar1,2020,Jun,22,25,1,10,1.36,22/06/2020 10:00,6
16604,Solar1,2020,Jun,22,25,1,11,1.38,22/06/2020 11:00,6
16605,Solar1,2020,Jun,22,25,1,12,2.86,22/06/2020 12:00,6
16606,Solar1,2020,Jun,22,25,1,13,3.2425,22/06/2020 13:00,6
16607,Solar1,2020,Jun,22,25,1,14,2.57,22/06/2020 14:00,6
16608,Solar1,2020,Jun,22,25,1,15,1.1875,22/06/2020 15:00,6
16609,Solar1,2020,Jun,22,25,1,16,0.2575,22/06/2020 16:00,6
16610,Solar1,2020,Jun,22,25,1,17,0,22/06/2020 17:00,6
16611,Solar1,2020,Jun,22,25,1,18,0,22/06/2020 18:00,6
16612,Solar1,2020,Jun,22,25,1,19,0,22/06/2020 19:00,6
16613,Solar1,2020,Jun,22,25,1,20,0,22/06/2020 20:00,6
16614,Solar1,2020,Jun,22,25,1,21,0,22/06/2020 21:00,6
16615,Solar1,2020,Jun,22,25,1,22,0,22/06/2020 22:00,6
16616,Solar1,2020,Jun,22,25,1,23,0,22/06/2020 23:00,6
16617,Solar1,2020,Jun,23,25,2,0,0,23/06/2020 0:00,6
16618,Solar1,2020,Jun,23,25,2,1,0,23/06/2020 1:00,6
16619,Solar1,2020,Jun,23,25,2,2,0,23/06/2020 2:00,6
16620,Solar1,2020,Jun,23,25,2,3,0,23/06/2020 3:00,6
16621,Solar1,2020,Jun,23,25,2,4,0,23/06/2020 4:00,6
16622,Solar1,2020,Jun,23,25,2,5,0,23/06/2020 5:00,6
16623,Solar1,2020,Jun,23,25,2,6,0,23/06/2020 6:00,6
16624,Solar1,2020,Jun,23,25,2,7,0.13,23/06/2020 7:00,6
16625,Solar1,2020,Jun,23,25,2,8,1.0275,23/06/2020 8:00,6
16626,Solar1,2020,Jun,23,25,2,9,2.69,23/06/2020 9:00,6
16627,Solar1,2020,Jun,23,25,2,10,3.0625,23/06/2020 10:00,6
16628,Solar1,2020,Jun,23,25,2,11,3.16,23/06/2020 11:00,6
16629,Solar1,2020,Jun,23,25,2,12,2.9575,23/06/2020 12:00,6
16630,Solar1,2020,Jun,23,25,2,13,2.285,23/06/2020 13:00,6
16631,Solar1,2020,Jun,23,25,2,14,4.01,23/06/2020 14:00,6
16632,Solar1,2020,Jun,23,25,2,15,3.2,23/06/2020 15:00,6
16633,Solar1,2020,Jun,23,25,2,16,0.6175,23/06/2020 16:00,6
16634,Solar1,2020,Jun,23,25,2,17,0.01,23/06/2020 17:00,6
16635,Solar1,2020,Jun,23,25,2,18,0,23/06/2020 18:00,6
16636,Solar1,2020,Jun,23,25,2,19,0,23/06/2020 19:00,6
16637,Solar1,2020,Jun,23,25,2,20,0,23/06/2020 20:00,6
16638,Solar1,2020,Jun,23,25,2,21,0,23/06/2020 21:00,6
16639,Solar1,2020,Jun,23,25,2,22,0,23/06/2020 22:00,6
16640,Solar1,2020,Jun,23,25,2,23,0,23/06/2020 23:00,6
16641,Solar1,2020,Jun,17,25,3,0,0,17/06/2020 0:00,6
16642,Solar1,2020,Jun,17,25,3,1,0,17/06/2020 1:00,6
16643,Solar1,2020,Jun,17,25,3,2,0,17/06/2020 2:00,6
16644,Solar1,2020,Jun,17,25,3,3,0,17/06/2020 3:00,6
16645,Solar1,2020,Jun,17,25,3,4,0,17/06/2020 4:00,6
16646,Solar1,2020,Jun,17,25,3,5,0,17/06/2020 5:00,6
16647,Solar1,2020,Jun,17,25,3,6,0,17/06/2020 6:00,6
16648,Solar1,2020,Jun,17,25,3,7,0.0925,17/06/2020 7:00,6
16649,Solar1,2020,Jun,17,25,3,8,1.2175,17/06/2020 8:00,6
16650,Solar1,2020,Jun,17,25,3,9,3.5325,17/06/2020 9:00,6
16651,Solar1,2020,Jun,17,25,3,10,6.375,17/06/2020 10:00,6
16652,Solar1,2020,Jun,17,25,3,11,7.8775,17/06/2020 11:00,6
16653,Solar1,2020,Jun,17,25,3,12,7.9675,17/06/2020 12:00,6
16654,Solar1,2020,Jun,17,25,3,13,7.395,17/06/2020 13:00,6
16655,Solar1,2020,Jun,17,25,3,14,4.6175,17/06/2020 14:00,6
16656,Solar1,2020,Jun,17,25,3,15,1.1475,17/06/2020 15:00,6
16657,Solar1,2020,Jun,17,25,3,16,0.325,17/06/2020 16:00,6
16658,Solar1,2020,Jun,17,25,3,17,0.0075,17/06/2020 17:00,6
16659,Solar1,2020,Jun,17,25,3,18,0,17/06/2020 18:00,6
16660,Solar1,2020,Jun,17,25,3,19,0,17/06/2020 19:00,6
16661,Solar1,2020,Jun,17,25,3,20,0,17/06/2020 20:00,6
16662,Solar1,2020,Jun,17,25,3,21,0,17/06/2020 21:00,6
16663,Solar1,2020,Jun,17,25,3,22,0,17/06/2020 22:00,6
16664,Solar1,2020,Jun,17,25,3,23,0,17/06/2020 23:00,6
16665,Solar1,2020,Jun,18,25,4,0,0,18/06/2020 0:00,6
16666,Solar1,2020,Jun,18,25,4,1,0,18/06/2020 1:00,6
16667,Solar1,2020,Jun,18,25,4,2,0,18/06/2020 2:00,6
16668,Solar1,2020,Jun,18,25,4,3,0,18/06/2020 3:00,6
16669,Solar1,2020,Jun,18,25,4,4,0,18/06/2020 4:00,6
16670,Solar1,2020,Jun,18,25,4,5,0,18/06/2020 5:00,6
16671,Solar1,2020,Jun,18,25,4,6,0,18/06/2020 6:00,6
16672,Solar1,2020,Jun,18,25,4,7,0.1325,18/06/2020 7:00,6
16673,Solar1,2020,Jun,18,25,4,8,1.34,18/06/2020 8:00,6
16674,Solar1,2020,Jun,18,25,4,9,3.9475,18/06/2020 9:00,6
16675,Solar1,2020,Jun,18,25,4,10,6.3225,18/06/2020 10:00,6
16676,Solar1,2020,Jun,18,25,4,11,7.775,18/06/2020 11:00,6
16677,Solar1,2020,Jun,18,25,4,12,8.23,18/06/2020 12:00,6
16678,Solar1,2020,Jun,18,25,4,13,7.575,18/06/2020 13:00,6
16679,Solar1,2020,Jun,18,25,4,14,5.8,18/06/2020 14:00,6
16680,Solar1,2020,Jun,18,25,4,15,2.7725,18/06/2020 15:00,6
16681,Solar1,2020,Jun,18,25,4,16,0.6225,18/06/2020 16:00,6
16682,Solar1,2020,Jun,18,25,4,17,0.005,18/06/2020 17:00,6
16683,Solar1,2020,Jun,18,25,4,18,0,18/06/2020 18:00,6
16684,Solar1,2020,Jun,18,25,4,19,0,18/06/2020 19:00,6
16685,Solar1,2020,Jun,18,25,4,20,0,18/06/2020 20:00,6
16686,Solar1,2020,Jun,18,25,4,21,0,18/06/2020 21:00,6
16687,Solar1,2020,Jun,18,25,4,22,0,18/06/2020 22:00,6
16688,Solar1,2020,Jun,18,25,4,23,0,18/06/2020 23:00,6
16689,Solar1,2020,Jun,19,25,5,0,0,19/06/2020 0:00,6
16690,Solar1,2020,Jun,19,25,5,1,0,19/06/2020 1:00,6
16691,Solar1,2020,Jun,19,25,5,2,0,19/06/2020 2:00,6
16692,Solar1,2020,Jun,19,25,5,3,0,19/06/2020 3:00,6
16693,Solar1,2020,Jun,19,25,5,4,0,19/06/2020 4:00,6
16694,Solar1,2020,Jun,19,25,5,5,0,19/06/2020 5:00,6
16695,Solar1,2020,Jun,19,25,5,6,0,19/06/2020 6:00,6
16696,Solar1,2020,Jun,19,25,5,7,0.095,19/06/2020 7:00,6
16697,Solar1,2020,Jun,19,25,5,8,1.2,19/06/2020 8:00,6
16698,Solar1,2020,Jun,19,25,5,9,3.53,19/06/2020 9:00,6
16699,Solar1,2020,Jun,19,25,5,10,6.185,19/06/2020 10:00,6
16700,Solar1,2020,Jun,19,25,5,11,7.385,19/06/2020 11:00,6
16701,Solar1,2020,Jun,19,25,5,12,8.0125,19/06/2020 12:00,6
16702,Solar1,2020,Jun,19,25,5,13,7.58,19/06/2020 13:00,6
16703,Solar1,2020,Jun,19,25,5,14,4.3375,19/06/2020 14:00,6
16704,Solar1,2020,Jun,19,25,5,15,1.3425,19/06/2020 15:00,6
16705,Solar1,2020,Jun,19,25,5,16,0.4325,19/06/2020 16:00,6
16706,Solar1,2020,Jun,19,25,5,17,0.005,19/06/2020 17:00,6
16707,Solar1,2020,Jun,19,25,5,18,0,19/06/2020 18:00,6
16708,Solar1,2020,Jun,19,25,5,19,0,19/06/2020 19:00,6
16709,Solar1,2020,Jun,19,25,5,20,0,19/06/2020 20:00,6
16710,Solar1,2020,Jun,19,25,5,21,0,19/06/2020 21:00,6
16711,Solar1,2020,Jun,19,25,5,22,0,19/06/2020 22:00,6
16712,Solar1,2020,Jun,19,25,5,23,0,19/06/2020 23:00,6
16713,Solar1,2020,Jun,20,25,6,0,0,20/06/2020 0:00,6
16714,Solar1,2020,Jun,20,25,6,1,0,20/06/2020 1:00,6
16715,Solar1,2020,Jun,20,25,6,2,0,20/06/2020 2:00,6
16716,Solar1,2020,Jun,20,25,6,3,0,20/06/2020 3:00,6
16717,Solar1,2020,Jun,20,25,6,4,0,20/06/2020 4:00,6
16718,Solar1,2020,Jun,20,25,6,5,0,20/06/2020 5:00,6
16719,Solar1,2020,Jun,20,25,6,6,0,20/06/2020 6:00,6
16720,Solar1,2020,Jun,20,25,6,7,0.08,20/06/2020 7:00,6
16721,Solar1,2020,Jun,20,25,6,8,1.255,20/06/2020 8:00,6
16722,Solar1,2020,Jun,20,25,6,9,3.9375,20/06/2020 9:00,6
16723,Solar1,2020,Jun,20,25,6,10,6.0675,20/06/2020 10:00,6
16724,Solar1,2020,Jun,20,25,6,11,7.725,20/06/2020 11:00,6
16725,Solar1,2020,Jun,20,25,6,12,8.2325,20/06/2020 12:00,6
16726,Solar1,2020,Jun,20,25,6,13,7.4675,20/06/2020 13:00,6
16727,Solar1,2020,Jun,20,25,6,14,5.595,20/06/2020 14:00,6
16728,Solar1,2020,Jun,20,25,6,15,2.86,20/06/2020 15:00,6
16729,Solar1,2020,Jun,20,25,6,16,0.475,20/06/2020 16:00,6
16730,Solar1,2020,Jun,20,25,6,17,0.005,20/06/2020 17:00,6
16731,Solar1,2020,Jun,20,25,6,18,0,20/06/2020 18:00,6
16732,Solar1,2020,Jun,20,25,6,19,0,20/06/2020 19:00,6
16733,Solar1,2020,Jun,20,25,6,20,0,20/06/2020 20:00,6
16734,Solar1,2020,Jun,20,25,6,21,0,20/06/2020 21:00,6
16735,Solar1,2020,Jun,20,25,6,22,0,20/06/2020 22:00,6
16736,Solar1,2020,Jun,20,25,6,23,0,20/06/2020 23:00,6
16737,Solar1,2020,Jun,21,25,7,0,0,21/06/2020 0:00,6
16738,Solar1,2020,Jun,21,25,7,1,0,21/06/2020 1:00,6
16739,Solar1,2020,Jun,21,25,7,2,0,21/06/2020 2:00,6
16740,Solar1,2020,Jun,21,25,7,3,0,21/06/2020 3:00,6
16741,Solar1,2020,Jun,21,25,7,4,0,21/06/2020 4:00,6
16742,Solar1,2020,Jun,21,25,7,5,0,21/06/2020 5:00,6
16743,Solar1,2020,Jun,21,25,7,6,0,21/06/2020 6:00,6
16744,Solar1,2020,Jun,21,25,7,7,0.065,21/06/2020 7:00,6
16745,Solar1,2020,Jun,21,25,7,8,0.5525,21/06/2020 8:00,6
16746,Solar1,2020,Jun,21,25,7,9,1.48,21/06/2020 9:00,6
16747,Solar1,2020,Jun,21,25,7,10,2.545,21/06/2020 10:00,6
16748,Solar1,2020,Jun,21,25,7,11,2.1825,21/06/2020 11:00,6
16749,Solar1,2020,Jun,21,25,7,12,2.085,21/06/2020 12:00,6
16750,Solar1,2020,Jun,21,25,7,13,2.085,21/06/2020 13:00,6
16751,Solar1,2020,Jun,21,25,7,14,1.8025,21/06/2020 14:00,6
16752,Solar1,2020,Jun,21,25,7,15,1.3925,21/06/2020 15:00,6
16753,Solar1,2020,Jun,21,25,7,16,0.49,21/06/2020 16:00,6
16754,Solar1,2020,Jun,21,25,7,17,0.005,21/06/2020 17:00,6
16755,Solar1,2020,Jun,21,25,7,18,0,21/06/2020 18:00,6
16756,Solar1,2020,Jun,21,25,7,19,0,21/06/2020 19:00,6
16757,Solar1,2020,Jun,21,25,7,20,0,21/06/2020 20:00,6
16758,Solar1,2020,Jun,21,25,7,21,0,21/06/2020 21:00,6
16759,Solar1,2020,Jun,21,25,7,22,0,21/06/2020 22:00,6
16760,Solar1,2020,Jun,21,25,7,23,0,21/06/2020 23:00,6
16761,Solar1,2020,Jun,29,26,1,0,0,29/06/2020 0:00,6
16762,Solar1,2020,Jun,29,26,1,1,0,29/06/2020 1:00,6
16763,Solar1,2020,Jun,29,26,1,2,0,29/06/2020 2:00,6
16764,Solar1,2020,Jun,29,26,1,3,0,29/06/2020 3:00,6
16765,Solar1,2020,Jun,29,26,1,4,0,29/06/2020 4:00,6
16766,Solar1,2020,Jun,29,26,1,5,0,29/06/2020 5:00,6
16767,Solar1,2020,Jun,29,26,1,6,0,29/06/2020 6:00,6
16768,Solar1,2020,Jun,29,26,1,7,0.12,29/06/2020 7:00,6
16769,Solar1,2020,Jun,29,26,1,8,1.315,29/06/2020 8:00,6
16770,Solar1,2020,Jun,29,26,1,9,3.985,29/06/2020 9:00,6
16771,Solar1,2020,Jun,29,26,1,10,6.4025,29/06/2020 10:00,6
16772,Solar1,2020,Jun,29,26,1,11,7.7775,29/06/2020 11:00,6
16773,Solar1,2020,Jun,29,26,1,12,8.255,29/06/2020 12:00,6
16774,Solar1,2020,Jun,29,26,1,13,7.8,29/06/2020 13:00,6
16775,Solar1,2020,Jun,29,26,1,14,6.2575,29/06/2020 14:00,6
16776,Solar1,2020,Jun,29,26,1,15,3.3375,29/06/2020 15:00,6
16777,Solar1,2020,Jun,29,26,1,16,0.6525,29/06/2020 16:00,6
16778,Solar1,2020,Jun,29,26,1,17,0.01,29/06/2020 17:00,6
16779,Solar1,2020,Jun,29,26,1,18,0,29/06/2020 18:00,6
16780,Solar1,2020,Jun,29,26,1,19,0,29/06/2020 19:00,6
16781,Solar1,2020,Jun,29,26,1,20,0,29/06/2020 20:00,6
16782,Solar1,2020,Jun,29,26,1,21,0,29/06/2020 21:00,6
16783,Solar1,2020,Jun,29,26,1,22,0,29/06/2020 22:00,6
16784,Solar1,2020,Jun,29,26,1,23,0,29/06/2020 23:00,6
16785,Solar1,2020,Jun,30,26,2,0,0,30/06/2020 0:00,6
16786,Solar1,2020,Jun,30,26,2,1,0,30/06/2020 1:00,6
16787,Solar1,2020,Jun,30,26,2,2,0,30/06/2020 2:00,6
16788,Solar1,2020,Jun,30,26,2,3,0,30/06/2020 3:00,6
16789,Solar1,2020,Jun,30,26,2,4,0,30/06/2020 4:00,6
16790,Solar1,2020,Jun,30,26,2,5,0,30/06/2020 5:00,6
16791,Solar1,2020,Jun,30,26,2,6,0,30/06/2020 6:00,6
16792,Solar1,2020,Jun,30,26,2,7,0.115,30/06/2020 7:00,6
16793,Solar1,2020,Jun,30,26,2,8,1.095,30/06/2020 8:00,6
16794,Solar1,2020,Jun,30,26,2,9,2.5,30/06/2020 9:00,6
16795,Solar1,2020,Jun,30,26,2,10,4.9625,30/06/2020 10:00,6
16796,Solar1,2020,Jun,30,26,2,11,7.505,30/06/2020 11:00,6
16797,Solar1,2020,Jun,30,26,2,12,7.08,30/06/2020 12:00,6
16798,Solar1,2020,Jun,30,26,2,13,4.255,30/06/2020 13:00,6
16799,Solar1,2020,Jun,30,26,2,14,3.505,30/06/2020 14:00,6
16800,Solar1,2020,Jun,30,26,2,15,1.025,30/06/2020 15:00,6
16801,Solar1,2020,Jun,30,26,2,16,0.15,30/06/2020 16:00,6
16802,Solar1,2020,Jun,30,26,2,17,0,30/06/2020 17:00,6
16803,Solar1,2020,Jun,30,26,2,18,0,30/06/2020 18:00,6
16804,Solar1,2020,Jun,30,26,2,19,0,30/06/2020 19:00,6
16805,Solar1,2020,Jun,30,26,2,20,0,30/06/2020 20:00,6
16806,Solar1,2020,Jun,30,26,2,21,0,30/06/2020 21:00,6
16807,Solar1,2020,Jun,30,26,2,22,0,30/06/2020 22:00,6
16808,Solar1,2020,Jun,30,26,2,23,0,30/06/2020 23:00,6
16809,Solar1,2020,Jun,24,26,3,0,0,24/06/2020 0:00,6
16810,Solar1,2020,Jun,24,26,3,1,0,24/06/2020 1:00,6
16811,Solar1,2020,Jun,24,26,3,2,0,24/06/2020 2:00,6
16812,Solar1,2020,Jun,24,26,3,3,0,24/06/2020 3:00,6
16813,Solar1,2020,Jun,24,26,3,4,0,24/06/2020 4:00,6
16814,Solar1,2020,Jun,24,26,3,5,0,24/06/2020 5:00,6
16815,Solar1,2020,Jun,24,26,3,6,0,24/06/2020 6:00,6
16816,Solar1,2020,Jun,24,26,3,7,0.04,24/06/2020 7:00,6
16817,Solar1,2020,Jun,24,26,3,8,0.5525,24/06/2020 8:00,6
16818,Solar1,2020,Jun,24,26,3,9,1.3125,24/06/2020 9:00,6
16819,Solar1,2020,Jun,24,26,3,10,2.755,24/06/2020 10:00,6
16820,Solar1,2020,Jun,24,26,3,11,3.4325,24/06/2020 11:00,6
16821,Solar1,2020,Jun,24,26,3,12,3.2825,24/06/2020 12:00,6
16822,Solar1,2020,Jun,24,26,3,13,4.65,24/06/2020 13:00,6
16823,Solar1,2020,Jun,24,26,3,14,3.2225,24/06/2020 14:00,6
16824,Solar1,2020,Jun,24,26,3,15,0.9125,24/06/2020 15:00,6
16825,Solar1,2020,Jun,24,26,3,16,0.345,24/06/2020 16:00,6
16826,Solar1,2020,Jun,24,26,3,17,0.0075,24/06/2020 17:00,6
16827,Solar1,2020,Jun,24,26,3,18,0,24/06/2020 18:00,6
16828,Solar1,2020,Jun,24,26,3,19,0,24/06/2020 19:00,6
16829,Solar1,2020,Jun,24,26,3,20,0,24/06/2020 20:00,6
16830,Solar1,2020,Jun,24,26,3,21,0,24/06/2020 21:00,6
16831,Solar1,2020,Jun,24,26,3,22,0,24/06/2020 22:00,6
16832,Solar1,2020,Jun,24,26,3,23,0,24/06/2020 23:00,6
16833,Solar1,2020,Jun,25,26,4,0,0,25/06/2020 0:00,6
16834,Solar1,2020,Jun,25,26,4,1,0,25/06/2020 1:00,6
16835,Solar1,2020,Jun,25,26,4,2,0,25/06/2020 2:00,6
16836,Solar1,2020,Jun,25,26,4,3,0,25/06/2020 3:00,6
16837,Solar1,2020,Jun,25,26,4,4,0,25/06/2020 4:00,6
16838,Solar1,2020,Jun,25,26,4,5,0,25/06/2020 5:00,6
16839,Solar1,2020,Jun,25,26,4,6,0,25/06/2020 6:00,6
16840,Solar1,2020,Jun,25,26,4,7,0.0725,25/06/2020 7:00,6
16841,Solar1,2020,Jun,25,26,4,8,0.765,25/06/2020 8:00,6
16842,Solar1,2020,Jun,25,26,4,9,2.175,25/06/2020 9:00,6
16843,Solar1,2020,Jun,25,26,4,10,3.28,25/06/2020 10:00,6
16844,Solar1,2020,Jun,25,26,4,11,3.73,25/06/2020 11:00,6
16845,Solar1,2020,Jun,25,26,4,12,1.9025,25/06/2020 12:00,6
16846,Solar1,2020,Jun,25,26,4,13,1.585,25/06/2020 13:00,6
16847,Solar1,2020,Jun,25,26,4,14,0.9175,25/06/2020 14:00,6
16848,Solar1,2020,Jun,25,26,4,15,0.745,25/06/2020 15:00,6
16849,Solar1,2020,Jun,25,26,4,16,0.3175,25/06/2020 16:00,6
16850,Solar1,2020,Jun,25,26,4,17,0.0075,25/06/2020 17:00,6
16851,Solar1,2020,Jun,25,26,4,18,0,25/06/2020 18:00,6
16852,Solar1,2020,Jun,25,26,4,19,0,25/06/2020 19:00,6
16853,Solar1,2020,Jun,25,26,4,20,0,25/06/2020 20:00,6
16854,Solar1,2020,Jun,25,26,4,21,0,25/06/2020 21:00,6
16855,Solar1,2020,Jun,25,26,4,22,0,25/06/2020 22:00,6
16856,Solar1,2020,Jun,25,26,4,23,0,25/06/2020 23:00,6
16857,Solar1,2020,Jun,26,26,5,0,0,26/06/2020 0:00,6
16858,Solar1,2020,Jun,26,26,5,1,0,26/06/2020 1:00,6
16859,Solar1,2020,Jun,26,26,5,2,0,26/06/2020 2:00,6
16860,Solar1,2020,Jun,26,26,5,3,0,26/06/2020 3:00,6
16861,Solar1,2020,Jun,26,26,5,4,0,26/06/2020 4:00,6
16862,Solar1,2020,Jun,26,26,5,5,0,26/06/2020 5:00,6
16863,Solar1,2020,Jun,26,26,5,6,0,26/06/2020 6:00,6
16864,Solar1,2020,Jun,26,26,5,7,0.075,26/06/2020 7:00,6
16865,Solar1,2020,Jun,26,26,5,8,1.1925,26/06/2020 8:00,6
16866,Solar1,2020,Jun,26,26,5,9,3.51,26/06/2020 9:00,6
16867,Solar1,2020,Jun,26,26,5,10,6.0575,26/06/2020 10:00,6
16868,Solar1,2020,Jun,26,26,5,11,4.435,26/06/2020 11:00,6
16869,Solar1,2020,Jun,26,26,5,12,5.2925,26/06/2020 12:00,6
16870,Solar1,2020,Jun,26,26,5,13,4.9925,26/06/2020 13:00,6
16871,Solar1,2020,Jun,26,26,5,14,5.3175,26/06/2020 14:00,6
16872,Solar1,2020,Jun,26,26,5,15,1.6825,26/06/2020 15:00,6
16873,Solar1,2020,Jun,26,26,5,16,0.68,26/06/2020 16:00,6
16874,Solar1,2020,Jun,26,26,5,17,0.015,26/06/2020 17:00,6
16875,Solar1,2020,Jun,26,26,5,18,0,26/06/2020 18:00,6
16876,Solar1,2020,Jun,26,26,5,19,0,26/06/2020 19:00,6
16877,Solar1,2020,Jun,26,26,5,20,0,26/06/2020 20:00,6
16878,Solar1,2020,Jun,26,26,5,21,0,26/06/2020 21:00,6
16879,Solar1,2020,Jun,26,26,5,22,0,26/06/2020 22:00,6
16880,Solar1,2020,Jun,26,26,5,23,0,26/06/2020 23:00,6
16881,Solar1,2020,Jun,27,26,6,0,0,27/06/2020 0:00,6
16882,Solar1,2020,Jun,27,26,6,1,0,27/06/2020 1:00,6
16883,Solar1,2020,Jun,27,26,6,2,0,27/06/2020 2:00,6
16884,Solar1,2020,Jun,27,26,6,3,0,27/06/2020 3:00,6
16885,Solar1,2020,Jun,27,26,6,4,0,27/06/2020 4:00,6
16886,Solar1,2020,Jun,27,26,6,5,0,27/06/2020 5:00,6
16887,Solar1,2020,Jun,27,26,6,6,0,27/06/2020 6:00,6
16888,Solar1,2020,Jun,27,26,6,7,0.1675,27/06/2020 7:00,6
16889,Solar1,2020,Jun,27,26,6,8,0.8175,27/06/2020 8:00,6
16890,Solar1,2020,Jun,27,26,6,9,3.1525,27/06/2020 9:00,6
16891,Solar1,2020,Jun,27,26,6,10,3.7125,27/06/2020 10:00,6
16892,Solar1,2020,Jun,27,26,6,11,4.89,27/06/2020 11:00,6
16893,Solar1,2020,Jun,27,26,6,12,5.495,27/06/2020 12:00,6
16894,Solar1,2020,Jun,27,26,6,13,5.2175,27/06/2020 13:00,6
16895,Solar1,2020,Jun,27,26,6,14,4.8425,27/06/2020 14:00,6
16896,Solar1,2020,Jun,27,26,6,15,1.7325,27/06/2020 15:00,6
16897,Solar1,2020,Jun,27,26,6,16,0.3625,27/06/2020 16:00,6
16898,Solar1,2020,Jun,27,26,6,17,0.0075,27/06/2020 17:00,6
16899,Solar1,2020,Jun,27,26,6,18,0,27/06/2020 18:00,6
16900,Solar1,2020,Jun,27,26,6,19,0,27/06/2020 19:00,6
16901,Solar1,2020,Jun,27,26,6,20,0,27/06/2020 20:00,6
16902,Solar1,2020,Jun,27,26,6,21,0,27/06/2020 21:00,6
16903,Solar1,2020,Jun,27,26,6,22,0,27/06/2020 22:00,6
16904,Solar1,2020,Jun,27,26,6,23,0,27/06/2020 23:00,6
16905,Solar1,2020,Jun,28,26,7,0,0,28/06/2020 0:00,6
16906,Solar1,2020,Jun,28,26,7,1,0,28/06/2020 1:00,6
16907,Solar1,2020,Jun,28,26,7,2,0,28/06/2020 2:00,6
16908,Solar1,2020,Jun,28,26,7,3,0,28/06/2020 3:00,6
16909,Solar1,2020,Jun,28,26,7,4,0,28/06/2020 4:00,6
16910,Solar1,2020,Jun,28,26,7,5,0,28/06/2020 5:00,6
16911,Solar1,2020,Jun,28,26,7,6,0,28/06/2020 6:00,6
16912,Solar1,2020,Jun,28,26,7,7,0.12,28/06/2020 7:00,6
16913,Solar1,2020,Jun,28,26,7,8,1.31,28/06/2020 8:00,6
16914,Solar1,2020,Jun,28,26,7,9,3.9125,28/06/2020 9:00,6
16915,Solar1,2020,Jun,28,26,7,10,6.2175,28/06/2020 10:00,6
16916,Solar1,2020,Jun,28,26,7,11,7.7,28/06/2020 11:00,6
