,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
53535,273.0,2017-09-09 20:00:00,2017,9,9,20,0,Building3
53539,282.0,2017-09-09 21:00:00,2017,9,9,21,0,Building3
53543,394.0,2017-09-09 22:00:00,2017,9,9,22,0,Building3
53547,390.0,2017-09-09 23:00:00,2017,9,9,23,0,Building3
53551,402.0,2017-09-10 00:00:00,2017,9,10,0,0,Building3
53555,405.0,2017-09-10 01:00:00,2017,9,10,1,0,Building3
53559,408.0,2017-09-10 02:00:00,2017,9,10,2,0,Building3
53563,409.0,2017-09-10 03:00:00,2017,9,10,3,0,Building3
53567,393.0,2017-09-10 04:00:00,2017,9,10,4,0,Building3
53571,389.0,2017-09-10 05:00:00,2017,9,10,5,0,Building3
53575,363.0,2017-09-10 06:00:00,2017,9,10,6,0,Building3
53579,348.0,2017-09-10 07:00:00,2017,9,10,7,0,Building3
53583,339.0,2017-09-10 08:00:00,2017,9,10,8,0,Building3
53587,357.0,2017-09-10 09:00:00,2017,9,10,9,0,Building3
53591,310.0,2017-09-10 10:00:00,2017,9,10,10,0,Building3
53595,309.0,2017-09-10 11:00:00,2017,9,10,11,0,Building3
53599,308.0,2017-09-10 12:00:00,2017,9,10,12,0,Building3
53603,304.0,2017-09-10 13:00:00,2017,9,10,13,0,Building3
53607,277.0,2017-09-10 14:00:00,2017,9,10,14,0,Building3
53611,273.0,2017-09-10 15:00:00,2017,9,10,15,0,Building3
53615,275.0,2017-09-10 16:00:00,2017,9,10,16,0,Building3
53619,274.0,2017-09-10 17:00:00,2017,9,10,17,0,Building3
53623,276.0,2017-09-10 18:00:00,2017,9,10,18,0,Building3
53627,277.0,2017-09-10 19:00:00,2017,9,10,19,0,Building3
53631,329.0,2017-09-10 20:00:00,2017,9,10,20,0,Building3
53635,384.0,2017-09-10 21:00:00,2017,9,10,21,0,Building3
53639,599.0,2017-09-10 22:00:00,2017,9,10,22,0,Building3
53643,840.0,2017-09-10 23:00:00,2017,9,10,23,0,Building3
53647,991.0,2017-09-11 00:00:00,2017,9,11,0,0,Building3
53651,1071.0,2017-09-11 01:00:00,2017,9,11,1,0,Building3
53655,1076.0,2017-09-11 02:00:00,2017,9,11,2,0,Building3
53659,1096.0,2017-09-11 03:00:00,2017,9,11,3,0,Building3
53663,1126.0,2017-09-11 04:00:00,2017,9,11,4,0,Building3
53667,1093.0,2017-09-11 05:00:00,2017,9,11,5,0,Building3
53671,1005.0,2017-09-11 06:00:00,2017,9,11,6,0,Building3
53675,965.0,2017-09-11 07:00:00,2017,9,11,7,0,Building3
53679,930.0,2017-09-11 08:00:00,2017,9,11,8,0,Building3
53683,810.0,2017-09-11 09:00:00,2017,9,11,9,0,Building3
53687,659.0,2017-09-11 10:00:00,2017,9,11,10,0,Building3
53691,567.0,2017-09-11 11:00:00,2017,9,11,11,0,Building3
53695,508.0,2017-09-11 12:00:00,2017,9,11,12,0,Building3
53699,349.0,2017-09-11 13:00:00,2017,9,11,13,0,Building3
53703,294.0,2017-09-11 14:00:00,2017,9,11,14,0,Building3
53707,296.0,2017-09-11 15:00:00,2017,9,11,15,0,Building3
53711,298.0,2017-09-11 16:00:00,2017,9,11,16,0,Building3
53715,295.0,2017-09-11 17:00:00,2017,9,11,17,0,Building3
53719,296.0,2017-09-11 18:00:00,2017,9,11,18,0,Building3
53723,299.0,2017-09-11 19:00:00,2017,9,11,19,0,Building3
53727,339.0,2017-09-11 20:00:00,2017,9,11,20,0,Building3
53731,383.0,2017-09-11 21:00:00,2017,9,11,21,0,Building3
53735,582.0,2017-09-11 22:00:00,2017,9,11,22,0,Building3
53739,814.0,2017-09-11 23:00:00,2017,9,11,23,0,Building3
53743,962.0,2017-09-12 00:00:00,2017,9,12,0,0,Building3
53747,1048.0,2017-09-12 01:00:00,2017,9,12,1,0,Building3
53751,1101.0,2017-09-12 02:00:00,2017,9,12,2,0,Building3
53755,1109.0,2017-09-12 03:00:00,2017,9,12,3,0,Building3
53759,1133.0,2017-09-12 04:00:00,2017,9,12,4,0,Building3
53763,1066.0,2017-09-12 05:00:00,2017,9,12,5,0,Building3
53767,1063.0,2017-09-12 06:00:00,2017,9,12,6,0,Building3
53771,1003.0,2017-09-12 07:00:00,2017,9,12,7,0,Building3
53775,968.0,2017-09-12 08:00:00,2017,9,12,8,0,Building3
53779,863.0,2017-09-12 09:00:00,2017,9,12,9,0,Building3
53783,700.0,2017-09-12 10:00:00,2017,9,12,10,0,Building3
53787,610.0,2017-09-12 11:00:00,2017,9,12,11,0,Building3
53791,540.0,2017-09-12 12:00:00,2017,9,12,12,0,Building3
53795,386.0,2017-09-12 13:00:00,2017,9,12,13,0,Building3
53799,324.0,2017-09-12 14:00:00,2017,9,12,14,0,Building3
53803,311.0,2017-09-12 15:00:00,2017,9,12,15,0,Building3
53807,318.0,2017-09-12 16:00:00,2017,9,12,16,0,Building3
53811,314.0,2017-09-12 17:00:00,2017,9,12,17,0,Building3
53815,307.0,2017-09-12 18:00:00,2017,9,12,18,0,Building3
53819,313.0,2017-09-12 19:00:00,2017,9,12,19,0,Building3
53823,358.0,2017-09-12 20:00:00,2017,9,12,20,0,Building3
53827,404.0,2017-09-12 21:00:00,2017,9,12,21,0,Building3
53831,579.0,2017-09-12 22:00:00,2017,9,12,22,0,Building3
53835,811.0,2017-09-12 23:00:00,2017,9,12,23,0,Building3
53839,963.0,2017-09-13 00:00:00,2017,9,13,0,0,Building3
53843,1057.0,2017-09-13 01:00:00,2017,9,13,1,0,Building3
53847,1075.0,2017-09-13 02:00:00,2017,9,13,2,0,Building3
53851,1099.0,2017-09-13 03:00:00,2017,9,13,3,0,Building3
53855,1117.0,2017-09-13 04:00:00,2017,9,13,4,0,Building3
53859,1072.0,2017-09-13 05:00:00,2017,9,13,5,0,Building3
53863,1064.0,2017-09-13 06:00:00,2017,9,13,6,0,Building3
53867,1026.0,2017-09-13 07:00:00,2017,9,13,7,0,Building3
53871,1014.0,2017-09-13 08:00:00,2017,9,13,8,0,Building3
53875,894.0,2017-09-13 09:00:00,2017,9,13,9,0,Building3
53879,690.0,2017-09-13 10:00:00,2017,9,13,10,0,Building3
53883,607.0,2017-09-13 11:00:00,2017,9,13,11,0,Building3
53887,538.0,2017-09-13 12:00:00,2017,9,13,12,0,Building3
53891,364.0,2017-09-13 13:00:00,2017,9,13,13,0,Building3
53895,306.0,2017-09-13 14:00:00,2017,9,13,14,0,Building3
53899,291.0,2017-09-13 15:00:00,2017,9,13,15,0,Building3
53903,290.0,2017-09-13 16:00:00,2017,9,13,16,0,Building3
53907,287.0,2017-09-13 17:00:00,2017,9,13,17,0,Building3
53911,284.0,2017-09-13 18:00:00,2017,9,13,18,0,Building3
53915,285.0,2017-09-13 19:00:00,2017,9,13,19,0,Building3
53919,327.0,2017-09-13 20:00:00,2017,9,13,20,0,Building3
53923,382.0,2017-09-13 21:00:00,2017,9,13,21,0,Building3
53927,613.0,2017-09-13 22:00:00,2017,9,13,22,0,Building3
53931,860.0,2017-09-13 23:00:00,2017,9,13,23,0,Building3
53935,968.0,2017-09-14 00:00:00,2017,9,14,0,0,Building3
53939,1011.0,2017-09-14 01:00:00,2017,9,14,1,0,Building3
53943,1059.0,2017-09-14 02:00:00,2017,9,14,2,0,Building3
53947,1085.0,2017-09-14 03:00:00,2017,9,14,3,0,Building3
53951,1133.0,2017-09-14 04:00:00,2017,9,14,4,0,Building3
53955,1146.0,2017-09-14 05:00:00,2017,9,14,5,0,Building3
53959,1111.0,2017-09-14 06:00:00,2017,9,14,6,0,Building3
53963,1070.0,2017-09-14 07:00:00,2017,9,14,7,0,Building3
53967,1025.0,2017-09-14 08:00:00,2017,9,14,8,0,Building3
53971,887.0,2017-09-14 09:00:00,2017,9,14,9,0,Building3
53975,717.0,2017-09-14 10:00:00,2017,9,14,10,0,Building3
53979,615.0,2017-09-14 11:00:00,2017,9,14,11,0,Building3
53983,545.0,2017-09-14 12:00:00,2017,9,14,12,0,Building3
53987,393.0,2017-09-14 13:00:00,2017,9,14,13,0,Building3
53991,323.0,2017-09-14 14:00:00,2017,9,14,14,0,Building3
53995,292.0,2017-09-14 15:00:00,2017,9,14,15,0,Building3
53999,289.0,2017-09-14 16:00:00,2017,9,14,16,0,Building3
54003,284.0,2017-09-14 17:00:00,2017,9,14,17,0,Building3
54007,283.0,2017-09-14 18:00:00,2017,9,14,18,0,Building3
54011,287.0,2017-09-14 19:00:00,2017,9,14,19,0,Building3
54015,319.0,2017-09-14 20:00:00,2017,9,14,20,0,Building3
54019,370.0,2017-09-14 21:00:00,2017,9,14,21,0,Building3
54023,555.0,2017-09-14 22:00:00,2017,9,14,22,0,Building3
54027,797.0,2017-09-14 23:00:00,2017,9,14,23,0,Building3
54031,946.0,2017-09-15 00:00:00,2017,9,15,0,0,Building3
54035,1006.0,2017-09-15 01:00:00,2017,9,15,1,0,Building3
54039,1041.0,2017-09-15 02:00:00,2017,9,15,2,0,Building3
54043,1072.0,2017-09-15 03:00:00,2017,9,15,3,0,Building3
54047,1093.0,2017-09-15 04:00:00,2017,9,15,4,0,Building3
54051,1078.0,2017-09-15 05:00:00,2017,9,15,5,0,Building3
54055,1006.0,2017-09-15 06:00:00,2017,9,15,6,0,Building3
54059,978.0,2017-09-15 07:00:00,2017,9,15,7,0,Building3
54063,951.0,2017-09-15 08:00:00,2017,9,15,8,0,Building3
54067,847.0,2017-09-15 09:00:00,2017,9,15,9,0,Building3
54071,671.0,2017-09-15 10:00:00,2017,9,15,10,0,Building3
54075,573.0,2017-09-15 11:00:00,2017,9,15,11,0,Building3
54079,498.0,2017-09-15 12:00:00,2017,9,15,12,0,Building3
54083,374.0,2017-09-15 13:00:00,2017,9,15,13,0,Building3
54087,269.0,2017-09-15 14:00:00,2017,9,15,14,0,Building3
54091,266.0,2017-09-15 15:00:00,2017,9,15,15,0,Building3
54095,273.0,2017-09-15 16:00:00,2017,9,15,16,0,Building3
54099,267.0,2017-09-15 17:00:00,2017,9,15,17,0,Building3
54103,259.0,2017-09-15 18:00:00,2017,9,15,18,0,Building3
54107,261.0,2017-09-15 19:00:00,2017,9,15,19,0,Building3
54111,268.0,2017-09-15 20:00:00,2017,9,15,20,0,Building3
54115,275.0,2017-09-15 21:00:00,2017,9,15,21,0,Building3
54119,310.0,2017-09-15 22:00:00,2017,9,15,22,0,Building3
54123,384.0,2017-09-15 23:00:00,2017,9,15,23,0,Building3
54127,378.0,2017-09-16 00:00:00,2017,9,16,0,0,Building3
54131,433.0,2017-09-16 01:00:00,2017,9,16,1,0,Building3
54135,436.0,2017-09-16 02:00:00,2017,9,16,2,0,Building3
54139,419.0,2017-09-16 03:00:00,2017,9,16,3,0,Building3
54143,395.0,2017-09-16 04:00:00,2017,9,16,4,0,Building3
54147,411.0,2017-09-16 05:00:00,2017,9,16,5,0,Building3
54151,431.0,2017-09-16 06:00:00,2017,9,16,6,0,Building3
54155,421.0,2017-09-16 07:00:00,2017,9,16,7,0,Building3
54159,396.0,2017-09-16 08:00:00,2017,9,16,8,0,Building3
54163,417.0,2017-09-16 09:00:00,2017,9,16,9,0,Building3
54167,400.0,2017-09-16 10:00:00,2017,9,16,10,0,Building3
54171,398.0,2017-09-16 11:00:00,2017,9,16,11,0,Building3
54175,382.0,2017-09-16 12:00:00,2017,9,16,12,0,Building3
54179,292.0,2017-09-16 13:00:00,2017,9,16,13,0,Building3
54183,281.0,2017-09-16 14:00:00,2017,9,16,14,0,Building3
54187,274.0,2017-09-16 15:00:00,2017,9,16,15,0,Building3
54191,276.0,2017-09-16 16:00:00,2017,9,16,16,0,Building3
54195,267.0,2017-09-16 17:00:00,2017,9,16,17,0,Building3
54199,263.0,2017-09-16 18:00:00,2017,9,16,18,0,Building3
54203,270.0,2017-09-16 19:00:00,2017,9,16,19,0,Building3
54207,267.0,2017-09-16 20:00:00,2017,9,16,20,0,Building3
54211,272.0,2017-09-16 21:00:00,2017,9,16,21,0,Building3
54215,386.0,2017-09-16 22:00:00,2017,9,16,22,0,Building3
54219,366.0,2017-09-16 23:00:00,2017,9,16,23,0,Building3
54223,364.0,2017-09-17 00:00:00,2017,9,17,0,0,Building3
54227,367.0,2017-09-17 01:00:00,2017,9,17,1,0,Building3
54231,360.0,2017-09-17 02:00:00,2017,9,17,2,0,Building3
54235,325.0,2017-09-17 03:00:00,2017,9,17,3,0,Building3
54239,322.0,2017-09-17 04:00:00,2017,9,17,4,0,Building3
54243,334.0,2017-09-17 05:00:00,2017,9,17,5,0,Building3
54247,309.0,2017-09-17 06:00:00,2017,9,17,6,0,Building3
54251,345.0,2017-09-17 07:00:00,2017,9,17,7,0,Building3
54255,341.0,2017-09-17 08:00:00,2017,9,17,8,0,Building3
54259,348.0,2017-09-17 09:00:00,2017,9,17,9,0,Building3
54263,315.0,2017-09-17 10:00:00,2017,9,17,10,0,Building3
54267,311.0,2017-09-17 11:00:00,2017,9,17,11,0,Building3
54271,323.0,2017-09-17 12:00:00,2017,9,17,12,0,Building3
54275,306.0,2017-09-17 13:00:00,2017,9,17,13,0,Building3
54279,288.0,2017-09-17 14:00:00,2017,9,17,14,0,Building3
54283,285.0,2017-09-17 15:00:00,2017,9,17,15,0,Building3
54287,285.0,2017-09-17 16:00:00,2017,9,17,16,0,Building3
54291,283.0,2017-09-17 17:00:00,2017,9,17,17,0,Building3
54295,260.0,2017-09-17 18:00:00,2017,9,17,18,0,Building3
54299,265.0,2017-09-17 19:00:00,2017,9,17,19,0,Building3
54303,332.0,2017-09-17 20:00:00,2017,9,17,20,0,Building3
54307,393.0,2017-09-17 21:00:00,2017,9,17,21,0,Building3
54311,599.0,2017-09-17 22:00:00,2017,9,17,22,0,Building3
54315,829.0,2017-09-17 23:00:00,2017,9,17,23,0,Building3
54319,942.0,2017-09-18 00:00:00,2017,9,18,0,0,Building3
54323,972.0,2017-09-18 01:00:00,2017,9,18,1,0,Building3
54327,981.0,2017-09-18 02:00:00,2017,9,18,2,0,Building3
54331,949.0,2017-09-18 03:00:00,2017,9,18,3,0,Building3
54335,1007.0,2017-09-18 04:00:00,2017,9,18,4,0,Building3
54339,994.0,2017-09-18 05:00:00,2017,9,18,5,0,Building3
54343,932.0,2017-09-18 06:00:00,2017,9,18,6,0,Building3
54347,921.0,2017-09-18 07:00:00,2017,9,18,7,0,Building3
54351,892.0,2017-09-18 08:00:00,2017,9,18,8,0,Building3
54355,770.0,2017-09-18 09:00:00,2017,9,18,9,0,Building3
54359,632.0,2017-09-18 10:00:00,2017,9,18,10,0,Building3
54363,562.0,2017-09-18 11:00:00,2017,9,18,11,0,Building3
54367,508.0,2017-09-18 12:00:00,2017,9,18,12,0,Building3
54371,340.0,2017-09-18 13:00:00,2017,9,18,13,0,Building3
54375,308.0,2017-09-18 14:00:00,2017,9,18,14,0,Building3
54379,298.0,2017-09-18 15:00:00,2017,9,18,15,0,Building3
54383,279.0,2017-09-18 16:00:00,2017,9,18,16,0,Building3
54387,275.0,2017-09-18 17:00:00,2017,9,18,17,0,Building3
54391,277.0,2017-09-18 18:00:00,2017,9,18,18,0,Building3
54395,277.0,2017-09-18 19:00:00,2017,9,18,19,0,Building3
54399,315.0,2017-09-18 20:00:00,2017,9,18,20,0,Building3
54403,361.0,2017-09-18 21:00:00,2017,9,18,21,0,Building3
54407,543.0,2017-09-18 22:00:00,2017,9,18,22,0,Building3
54411,775.0,2017-09-18 23:00:00,2017,9,18,23,0,Building3
54415,933.0,2017-09-19 00:00:00,2017,9,19,0,0,Building3
54419,982.0,2017-09-19 01:00:00,2017,9,19,1,0,Building3
54423,1023.0,2017-09-19 02:00:00,2017,9,19,2,0,Building3
54427,1046.0,2017-09-19 03:00:00,2017,9,19,3,0,Building3
54431,1123.0,2017-09-19 04:00:00,2017,9,19,4,0,Building3
54435,1048.0,2017-09-19 05:00:00,2017,9,19,5,0,Building3
54439,1012.0,2017-09-19 06:00:00,2017,9,19,6,0,Building3
54443,979.0,2017-09-19 07:00:00,2017,9,19,7,0,Building3
54447,954.0,2017-09-19 08:00:00,2017,9,19,8,0,Building3
54451,888.0,2017-09-19 09:00:00,2017,9,19,9,0,Building3
54455,736.0,2017-09-19 10:00:00,2017,9,19,10,0,Building3
54459,612.0,2017-09-19 11:00:00,2017,9,19,11,0,Building3
54463,545.0,2017-09-19 12:00:00,2017,9,19,12,0,Building3
54467,344.0,2017-09-19 13:00:00,2017,9,19,13,0,Building3
54471,271.0,2017-09-19 14:00:00,2017,9,19,14,0,Building3
54475,276.0,2017-09-19 15:00:00,2017,9,19,15,0,Building3
54479,276.0,2017-09-19 16:00:00,2017,9,19,16,0,Building3
54483,275.0,2017-09-19 17:00:00,2017,9,19,17,0,Building3
54487,278.0,2017-09-19 18:00:00,2017,9,19,18,0,Building3
54491,279.0,2017-09-19 19:00:00,2017,9,19,19,0,Building3
54495,330.0,2017-09-19 20:00:00,2017,9,19,20,0,Building3
54499,367.0,2017-09-19 21:00:00,2017,9,19,21,0,Building3
54503,602.0,2017-09-19 22:00:00,2017,9,19,22,0,Building3
54507,820.0,2017-09-19 23:00:00,2017,9,19,23,0,Building3
54511,974.0,2017-09-20 00:00:00,2017,9,20,0,0,Building3
54515,1002.0,2017-09-20 01:00:00,2017,9,20,1,0,Building3
54519,1055.0,2017-09-20 02:00:00,2017,9,20,2,0,Building3
54523,1038.0,2017-09-20 03:00:00,2017,9,20,3,0,Building3
54527,1049.0,2017-09-20 04:00:00,2017,9,20,4,0,Building3
54531,974.0,2017-09-20 05:00:00,2017,9,20,5,0,Building3
54535,975.0,2017-09-20 06:00:00,2017,9,20,6,0,Building3
54539,957.0,2017-09-20 07:00:00,2017,9,20,7,0,Building3
54543,906.0,2017-09-20 08:00:00,2017,9,20,8,0,Building3
54547,803.0,2017-09-20 09:00:00,2017,9,20,9,0,Building3
54551,657.0,2017-09-20 10:00:00,2017,9,20,10,0,Building3
54555,564.0,2017-09-20 11:00:00,2017,9,20,11,0,Building3
54559,495.0,2017-09-20 12:00:00,2017,9,20,12,0,Building3
54563,359.0,2017-09-20 13:00:00,2017,9,20,13,0,Building3
54567,311.0,2017-09-20 14:00:00,2017,9,20,14,0,Building3
54571,303.0,2017-09-20 15:00:00,2017,9,20,15,0,Building3
54575,318.0,2017-09-20 16:00:00,2017,9,20,16,0,Building3
54579,306.0,2017-09-20 17:00:00,2017,9,20,17,0,Building3
54583,306.0,2017-09-20 18:00:00,2017,9,20,18,0,Building3
54587,311.0,2017-09-20 19:00:00,2017,9,20,19,0,Building3
54591,359.0,2017-09-20 20:00:00,2017,9,20,20,0,Building3
54595,393.0,2017-09-20 21:00:00,2017,9,20,21,0,Building3
54599,580.0,2017-09-20 22:00:00,2017,9,20,22,0,Building3
54603,790.0,2017-09-20 23:00:00,2017,9,20,23,0,Building3
54607,939.0,2017-09-21 00:00:00,2017,9,21,0,0,Building3
54611,987.0,2017-09-21 01:00:00,2017,9,21,1,0,Building3
54615,1008.0,2017-09-21 02:00:00,2017,9,21,2,0,Building3
54619,993.0,2017-09-21 03:00:00,2017,9,21,3,0,Building3
54623,997.0,2017-09-21 04:00:00,2017,9,21,4,0,Building3
54627,1014.0,2017-09-21 05:00:00,2017,9,21,5,0,Building3
54631,988.0,2017-09-21 06:00:00,2017,9,21,6,0,Building3
54635,944.0,2017-09-21 07:00:00,2017,9,21,7,0,Building3
54639,923.0,2017-09-21 08:00:00,2017,9,21,8,0,Building3
54643,811.0,2017-09-21 09:00:00,2017,9,21,9,0,Building3
54647,670.0,2017-09-21 10:00:00,2017,9,21,10,0,Building3
54651,564.0,2017-09-21 11:00:00,2017,9,21,11,0,Building3
54655,501.0,2017-09-21 12:00:00,2017,9,21,12,0,Building3
54659,365.0,2017-09-21 13:00:00,2017,9,21,13,0,Building3
54663,318.0,2017-09-21 14:00:00,2017,9,21,14,0,Building3
54667,311.0,2017-09-21 15:00:00,2017,9,21,15,0,Building3
54671,310.0,2017-09-21 16:00:00,2017,9,21,16,0,Building3
54675,297.0,2017-09-21 17:00:00,2017,9,21,17,0,Building3
54679,296.0,2017-09-21 18:00:00,2017,9,21,18,0,Building3
54683,298.0,2017-09-21 19:00:00,2017,9,21,19,0,Building3
54687,339.0,2017-09-21 20:00:00,2017,9,21,20,0,Building3
54691,377.0,2017-09-21 21:00:00,2017,9,21,21,0,Building3
54695,507.0,2017-09-21 22:00:00,2017,9,21,22,0,Building3
54699,713.0,2017-09-21 23:00:00,2017,9,21,23,0,Building3
54703,871.0,2017-09-22 00:00:00,2017,9,22,0,0,Building3
54707,885.0,2017-09-22 01:00:00,2017,9,22,1,0,Building3
54711,919.0,2017-09-22 02:00:00,2017,9,22,2,0,Building3
54715,934.0,2017-09-22 03:00:00,2017,9,22,3,0,Building3
54719,1010.0,2017-09-22 04:00:00,2017,9,22,4,0,Building3
54723,1057.0,2017-09-22 05:00:00,2017,9,22,5,0,Building3
54727,1030.0,2017-09-22 06:00:00,2017,9,22,6,0,Building3
54731,992.0,2017-09-22 07:00:00,2017,9,22,7,0,Building3
54735,914.0,2017-09-22 08:00:00,2017,9,22,8,0,Building3
54739,803.0,2017-09-22 09:00:00,2017,9,22,9,0,Building3
54743,617.0,2017-09-22 10:00:00,2017,9,22,10,0,Building3
54747,532.0,2017-09-22 11:00:00,2017,9,22,11,0,Building3
54751,481.0,2017-09-22 12:00:00,2017,9,22,12,0,Building3
54755,371.0,2017-09-22 13:00:00,2017,9,22,13,0,Building3
54759,329.0,2017-09-22 14:00:00,2017,9,22,14,0,Building3
54763,327.0,2017-09-22 15:00:00,2017,9,22,15,0,Building3
54767,331.0,2017-09-22 16:00:00,2017,9,22,16,0,Building3
54771,322.0,2017-09-22 17:00:00,2017,9,22,17,0,Building3
54775,322.0,2017-09-22 18:00:00,2017,9,22,18,0,Building3
54779,328.0,2017-09-22 19:00:00,2017,9,22,19,0,Building3
54783,323.0,2017-09-22 20:00:00,2017,9,22,20,0,Building3
54787,336.0,2017-09-22 21:00:00,2017,9,22,21,0,Building3
54791,354.0,2017-09-22 22:00:00,2017,9,22,22,0,Building3
54795,425.0,2017-09-22 23:00:00,2017,9,22,23,0,Building3
54799,457.0,2017-09-23 00:00:00,2017,9,23,0,0,Building3
54803,452.0,2017-09-23 01:00:00,2017,9,23,1,0,Building3
54807,467.0,2017-09-23 02:00:00,2017,9,23,2,0,Building3
54811,459.0,2017-09-23 03:00:00,2017,9,23,3,0,Building3
54815,477.0,2017-09-23 04:00:00,2017,9,23,4,0,Building3
54819,475.0,2017-09-23 05:00:00,2017,9,23,5,0,Building3
54823,501.0,2017-09-23 06:00:00,2017,9,23,6,0,Building3
54827,488.0,2017-09-23 07:00:00,2017,9,23,7,0,Building3
54831,434.0,2017-09-23 08:00:00,2017,9,23,8,0,Building3
54835,431.0,2017-09-23 09:00:00,2017,9,23,9,0,Building3
54839,427.0,2017-09-23 10:00:00,2017,9,23,10,0,Building3
54843,423.0,2017-09-23 11:00:00,2017,9,23,11,0,Building3
54847,409.0,2017-09-23 12:00:00,2017,9,23,12,0,Building3
54851,355.0,2017-09-23 13:00:00,2017,9,23,13,0,Building3
54855,336.0,2017-09-23 14:00:00,2017,9,23,14,0,Building3
54859,332.0,2017-09-23 15:00:00,2017,9,23,15,0,Building3
54863,330.0,2017-09-23 16:00:00,2017,9,23,16,0,Building3
54867,318.0,2017-09-23 17:00:00,2017,9,23,17,0,Building3
54871,323.0,2017-09-23 18:00:00,2017,9,23,18,0,Building3
54875,319.0,2017-09-23 19:00:00,2017,9,23,19,0,Building3
54879,318.0,2017-09-23 20:00:00,2017,9,23,20,0,Building3
54883,328.0,2017-09-23 21:00:00,2017,9,23,21,0,Building3
54887,370.0,2017-09-23 22:00:00,2017,9,23,22,0,Building3
54891,357.0,2017-09-23 23:00:00,2017,9,23,23,0,Building3
54895,356.0,2017-09-24 00:00:00,2017,9,24,0,0,Building3
54899,368.0,2017-09-24 01:00:00,2017,9,24,1,0,Building3
54903,362.0,2017-09-24 02:00:00,2017,9,24,2,0,Building3
54907,355.0,2017-09-24 03:00:00,2017,9,24,3,0,Building3
54911,361.0,2017-09-24 04:00:00,2017,9,24,4,0,Building3
54915,391.0,2017-09-24 05:00:00,2017,9,24,5,0,Building3
54919,380.0,2017-09-24 06:00:00,2017,9,24,6,0,Building3
54923,372.0,2017-09-24 07:00:00,2017,9,24,7,0,Building3
54927,365.0,2017-09-24 08:00:00,2017,9,24,8,0,Building3
54931,364.0,2017-09-24 09:00:00,2017,9,24,9,0,Building3
54935,342.0,2017-09-24 10:00:00,2017,9,24,10,0,Building3
54939,342.0,2017-09-24 11:00:00,2017,9,24,11,0,Building3
54943,343.0,2017-09-24 12:00:00,2017,9,24,12,0,Building3
54947,322.0,2017-09-24 13:00:00,2017,9,24,13,0,Building3
54951,303.0,2017-09-24 14:00:00,2017,9,24,14,0,Building3
54955,299.0,2017-09-24 15:00:00,2017,9,24,15,0,Building3
54959,304.0,2017-09-24 16:00:00,2017,9,24,16,0,Building3
54963,300.0,2017-09-24 17:00:00,2017,9,24,17,0,Building3
54967,309.0,2017-09-24 18:00:00,2017,9,24,18,0,Building3
54971,306.0,2017-09-24 19:00:00,2017,9,24,19,0,Building3
54975,351.0,2017-09-24 20:00:00,2017,9,24,20,0,Building3
54979,384.0,2017-09-24 21:00:00,2017,9,24,21,0,Building3
54983,536.0,2017-09-24 22:00:00,2017,9,24,22,0,Building3
54987,698.0,2017-09-24 23:00:00,2017,9,24,23,0,Building3
54991,855.0,2017-09-25 00:00:00,2017,9,25,0,0,Building3
54995,908.0,2017-09-25 01:00:00,2017,9,25,1,0,Building3
54999,899.0,2017-09-25 02:00:00,2017,9,25,2,0,Building3
55003,896.0,2017-09-25 03:00:00,2017,9,25,3,0,Building3
55007,908.0,2017-09-25 04:00:00,2017,9,25,4,0,Building3
55011,919.0,2017-09-25 05:00:00,2017,9,25,5,0,Building3
55015,876.0,2017-09-25 06:00:00,2017,9,25,6,0,Building3
55019,836.0,2017-09-25 07:00:00,2017,9,25,7,0,Building3
55023,815.0,2017-09-25 08:00:00,2017,9,25,8,0,Building3
55027,732.0,2017-09-25 09:00:00,2017,9,25,9,0,Building3
55031,582.0,2017-09-25 10:00:00,2017,9,25,10,0,Building3
55035,488.0,2017-09-25 11:00:00,2017,9,25,11,0,Building3
55039,460.0,2017-09-25 12:00:00,2017,9,25,12,0,Building3
55043,311.0,2017-09-25 13:00:00,2017,9,25,13,0,Building3
55047,269.0,2017-09-25 14:00:00,2017,9,25,14,0,Building3
55051,268.0,2017-09-25 15:00:00,2017,9,25,15,0,Building3
55055,275.0,2017-09-25 16:00:00,2017,9,25,16,0,Building3
55059,268.0,2017-09-25 17:00:00,2017,9,25,17,0,Building3
55063,274.0,2017-09-25 18:00:00,2017,9,25,18,0,Building3
55067,267.0,2017-09-25 19:00:00,2017,9,25,19,0,Building3
55071,314.0,2017-09-25 20:00:00,2017,9,25,20,0,Building3
55075,345.0,2017-09-25 21:00:00,2017,9,25,21,0,Building3
55079,559.0,2017-09-25 22:00:00,2017,9,25,22,0,Building3
55083,680.0,2017-09-25 23:00:00,2017,9,25,23,0,Building3
55087,828.0,2017-09-26 00:00:00,2017,9,26,0,0,Building3
55091,875.0,2017-09-26 01:00:00,2017,9,26,1,0,Building3
55095,883.0,2017-09-26 02:00:00,2017,9,26,2,0,Building3
55099,881.0,2017-09-26 03:00:00,2017,9,26,3,0,Building3
55103,903.0,2017-09-26 04:00:00,2017,9,26,4,0,Building3
55107,855.0,2017-09-26 05:00:00,2017,9,26,5,0,Building3
55111,831.0,2017-09-26 06:00:00,2017,9,26,6,0,Building3
55115,797.0,2017-09-26 07:00:00,2017,9,26,7,0,Building3
55119,772.0,2017-09-26 08:00:00,2017,9,26,8,0,Building3
