,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
17580,0.0,2019-07-02 16:00:00,2019,7,2,16,0,Solar1
17584,0.0,2019-07-02 17:00:00,2019,7,2,17,0,Solar1
17588,0.0,2019-07-02 18:00:00,2019,7,2,18,0,Solar1
17592,0.0,2019-07-02 19:00:00,2019,7,2,19,0,Solar1
17596,0.0,2019-07-02 20:00:00,2019,7,2,20,0,Solar1
17600,0.0,2019-07-02 21:00:00,2019,7,2,21,0,Solar1
17604,0.0,2019-07-02 22:00:00,2019,7,2,22,0,Solar1
17608,0.0,2019-07-02 23:00:00,2019,7,2,23,0,Solar1
17612,0.0,2019-07-03 00:00:00,2019,7,3,0,0,Solar1
17616,0.0,2019-07-03 01:00:00,2019,7,3,1,0,Solar1
17620,0.0,2019-07-03 02:00:00,2019,7,3,2,0,Solar1
17624,0.0,2019-07-03 03:00:00,2019,7,3,3,0,Solar1
17628,0.0,2019-07-03 04:00:00,2019,7,3,4,0,Solar1
17632,0.0,2019-07-03 05:00:00,2019,7,3,5,0,Solar1
17636,0.0,2019-07-03 06:00:00,2019,7,3,6,0,Solar1
17640,0.0,2019-07-03 07:00:00,2019,7,3,7,0,Solar1
17644,0.0,2019-07-03 08:00:00,2019,7,3,8,0,Solar1
17648,0.0,2019-07-03 09:00:00,2019,7,3,9,0,Solar1
17652,0.0,2019-07-03 10:00:00,2019,7,3,10,0,Solar1
17656,0.0,2019-07-03 11:00:00,2019,7,3,11,0,Solar1
17660,0.0,2019-07-03 12:00:00,2019,7,3,12,0,Solar1
17664,0.0,2019-07-03 13:00:00,2019,7,3,13,0,Solar1
17668,0.0,2019-07-03 14:00:00,2019,7,3,14,0,Solar1
17672,0.0,2019-07-03 15:00:00,2019,7,3,15,0,Solar1
17676,0.0,2019-07-03 16:00:00,2019,7,3,16,0,Solar1
17680,0.0,2019-07-03 17:00:00,2019,7,3,17,0,Solar1
17684,0.0,2019-07-03 18:00:00,2019,7,3,18,0,Solar1
17688,0.0,2019-07-03 19:00:00,2019,7,3,19,0,Solar1
17692,0.0,2019-07-03 20:00:00,2019,7,3,20,0,Solar1
17696,0.0,2019-07-03 21:00:00,2019,7,3,21,0,Solar1
17700,0.0,2019-07-03 22:00:00,2019,7,3,22,0,Solar1
17704,0.0,2019-07-03 23:00:00,2019,7,3,23,0,Solar1
17708,0.0,2019-07-04 00:00:00,2019,7,4,0,0,Solar1
17712,0.0,2019-07-04 01:00:00,2019,7,4,1,0,Solar1
17716,0.0,2019-07-04 02:00:00,2019,7,4,2,0,Solar1
17720,0.0,2019-07-04 03:00:00,2019,7,4,3,0,Solar1
17724,0.0,2019-07-04 04:00:00,2019,7,4,4,0,Solar1
17728,0.0,2019-07-04 05:00:00,2019,7,4,5,0,Solar1
17732,0.0,2019-07-04 06:00:00,2019,7,4,6,0,Solar1
17736,0.0,2019-07-04 07:00:00,2019,7,4,7,0,Solar1
17740,0.0,2019-07-04 08:00:00,2019,7,4,8,0,Solar1
17744,0.0,2019-07-04 09:00:00,2019,7,4,9,0,Solar1
17748,0.0,2019-07-04 10:00:00,2019,7,4,10,0,Solar1
17752,0.0,2019-07-04 11:00:00,2019,7,4,11,0,Solar1
17756,0.0,2019-07-04 12:00:00,2019,7,4,12,0,Solar1
17760,0.0,2019-07-04 13:00:00,2019,7,4,13,0,Solar1
17764,0.0,2019-07-04 14:00:00,2019,7,4,14,0,Solar1
17768,0.0,2019-07-04 15:00:00,2019,7,4,15,0,Solar1
17772,0.0,2019-07-04 16:00:00,2019,7,4,16,0,Solar1
17776,0.0,2019-07-04 17:00:00,2019,7,4,17,0,Solar1
17780,0.0,2019-07-04 18:00:00,2019,7,4,18,0,Solar1
17784,0.0,2019-07-04 19:00:00,2019,7,4,19,0,Solar1
17788,0.0,2019-07-04 20:00:00,2019,7,4,20,0,Solar1
17792,0.0,2019-07-04 21:00:00,2019,7,4,21,0,Solar1
17796,0.0,2019-07-04 22:00:00,2019,7,4,22,0,Solar1
17800,0.0,2019-07-04 23:00:00,2019,7,4,23,0,Solar1
17804,0.0,2019-07-05 00:00:00,2019,7,5,0,0,Solar1
17808,0.0,2019-07-05 01:00:00,2019,7,5,1,0,Solar1
17812,0.0,2019-07-05 02:00:00,2019,7,5,2,0,Solar1
17816,0.0,2019-07-05 03:00:00,2019,7,5,3,0,Solar1
17820,0.0,2019-07-05 04:00:00,2019,7,5,4,0,Solar1
17824,0.0,2019-07-05 05:00:00,2019,7,5,5,0,Solar1
17828,0.0,2019-07-05 06:00:00,2019,7,5,6,0,Solar1
17832,0.0,2019-07-05 07:00:00,2019,7,5,7,0,Solar1
17836,0.0,2019-07-05 08:00:00,2019,7,5,8,0,Solar1
17840,0.0,2019-07-05 09:00:00,2019,7,5,9,0,Solar1
17844,0.0,2019-07-05 10:00:00,2019,7,5,10,0,Solar1
17848,0.0,2019-07-05 11:00:00,2019,7,5,11,0,Solar1
17852,0.0,2019-07-05 12:00:00,2019,7,5,12,0,Solar1
17856,0.0,2019-07-05 13:00:00,2019,7,5,13,0,Solar1
17860,0.0,2019-07-05 14:00:00,2019,7,5,14,0,Solar1
17864,0.0,2019-07-05 15:00:00,2019,7,5,15,0,Solar1
17868,0.0,2019-07-05 16:00:00,2019,7,5,16,0,Solar1
17872,0.0,2019-07-05 17:00:00,2019,7,5,17,0,Solar1
17876,0.0,2019-07-05 18:00:00,2019,7,5,18,0,Solar1
17880,0.0,2019-07-05 19:00:00,2019,7,5,19,0,Solar1
17884,0.0,2019-07-05 20:00:00,2019,7,5,20,0,Solar1
17888,0.0,2019-07-05 21:00:00,2019,7,5,21,0,Solar1
17892,0.0,2019-07-05 22:00:00,2019,7,5,22,0,Solar1
17896,0.0,2019-07-05 23:00:00,2019,7,5,23,0,Solar1
17900,0.0,2019-07-06 00:00:00,2019,7,6,0,0,Solar1
17904,0.0,2019-07-06 01:00:00,2019,7,6,1,0,Solar1
17908,0.0,2019-07-06 02:00:00,2019,7,6,2,0,Solar1
17912,0.0,2019-07-06 03:00:00,2019,7,6,3,0,Solar1
17916,0.0,2019-07-06 04:00:00,2019,7,6,4,0,Solar1
17920,0.0,2019-07-06 05:00:00,2019,7,6,5,0,Solar1
17924,0.0,2019-07-06 06:00:00,2019,7,6,6,0,Solar1
17928,0.0,2019-07-06 07:00:00,2019,7,6,7,0,Solar1
17932,0.0,2019-07-06 08:00:00,2019,7,6,8,0,Solar1
17936,0.0,2019-07-06 09:00:00,2019,7,6,9,0,Solar1
17940,0.0,2019-07-06 10:00:00,2019,7,6,10,0,Solar1
17944,0.0,2019-07-06 11:00:00,2019,7,6,11,0,Solar1
17948,0.0,2019-07-06 12:00:00,2019,7,6,12,0,Solar1
17952,0.0,2019-07-06 13:00:00,2019,7,6,13,0,Solar1
17956,0.0,2019-07-06 14:00:00,2019,7,6,14,0,Solar1
17960,0.0,2019-07-06 15:00:00,2019,7,6,15,0,Solar1
17964,0.0,2019-07-06 16:00:00,2019,7,6,16,0,Solar1
17968,0.0,2019-07-06 17:00:00,2019,7,6,17,0,Solar1
17972,0.0,2019-07-06 18:00:00,2019,7,6,18,0,Solar1
17976,0.0,2019-07-06 19:00:00,2019,7,6,19,0,Solar1
17980,0.0,2019-07-06 20:00:00,2019,7,6,20,0,Solar1
17984,0.0,2019-07-06 21:00:00,2019,7,6,21,0,Solar1
17988,0.0,2019-07-06 22:00:00,2019,7,6,22,0,Solar1
17992,0.0,2019-07-06 23:00:00,2019,7,6,23,0,Solar1
17996,0.0,2019-07-07 00:00:00,2019,7,7,0,0,Solar1
18000,0.0,2019-07-07 01:00:00,2019,7,7,1,0,Solar1
18004,0.0,2019-07-07 02:00:00,2019,7,7,2,0,Solar1
18008,0.0,2019-07-07 03:00:00,2019,7,7,3,0,Solar1
18012,0.0,2019-07-07 04:00:00,2019,7,7,4,0,Solar1
18016,0.0,2019-07-07 05:00:00,2019,7,7,5,0,Solar1
18020,0.0,2019-07-07 06:00:00,2019,7,7,6,0,Solar1
18024,0.0,2019-07-07 07:00:00,2019,7,7,7,0,Solar1
18028,0.0,2019-07-07 08:00:00,2019,7,7,8,0,Solar1
18032,0.0,2019-07-07 09:00:00,2019,7,7,9,0,Solar1
18036,0.0,2019-07-07 10:00:00,2019,7,7,10,0,Solar1
18040,0.0,2019-07-07 11:00:00,2019,7,7,11,0,Solar1
18044,0.0,2019-07-07 12:00:00,2019,7,7,12,0,Solar1
18048,0.0,2019-07-07 13:00:00,2019,7,7,13,0,Solar1
18052,0.0,2019-07-07 14:00:00,2019,7,7,14,0,Solar1
18056,0.0,2019-07-07 15:00:00,2019,7,7,15,0,Solar1
18060,0.0,2019-07-07 16:00:00,2019,7,7,16,0,Solar1
18064,0.0,2019-07-07 17:00:00,2019,7,7,17,0,Solar1
18068,0.0,2019-07-07 18:00:00,2019,7,7,18,0,Solar1
18072,0.0,2019-07-07 19:00:00,2019,7,7,19,0,Solar1
18076,0.0,2019-07-07 20:00:00,2019,7,7,20,0,Solar1
18080,0.0,2019-07-07 21:00:00,2019,7,7,21,0,Solar1
18084,0.0,2019-07-07 22:00:00,2019,7,7,22,0,Solar1
18088,0.0,2019-07-07 23:00:00,2019,7,7,23,0,Solar1
18092,0.0,2019-07-08 00:00:00,2019,7,8,0,0,Solar1
18096,0.0,2019-07-08 01:00:00,2019,7,8,1,0,Solar1
18100,0.0,2019-07-08 02:00:00,2019,7,8,2,0,Solar1
18104,0.0,2019-07-08 03:00:00,2019,7,8,3,0,Solar1
18108,0.0,2019-07-08 04:00:00,2019,7,8,4,0,Solar1
18112,0.0,2019-07-08 05:00:00,2019,7,8,5,0,Solar1
18116,0.0,2019-07-08 06:00:00,2019,7,8,6,0,Solar1
18120,0.0,2019-07-08 07:00:00,2019,7,8,7,0,Solar1
18124,0.0,2019-07-08 08:00:00,2019,7,8,8,0,Solar1
18128,0.0,2019-07-08 09:00:00,2019,7,8,9,0,Solar1
18132,0.0,2019-07-08 10:00:00,2019,7,8,10,0,Solar1
18136,0.0,2019-07-08 11:00:00,2019,7,8,11,0,Solar1
18140,0.0,2019-07-08 12:00:00,2019,7,8,12,0,Solar1
18144,0.0,2019-07-08 13:00:00,2019,7,8,13,0,Solar1
18148,0.0,2019-07-08 14:00:00,2019,7,8,14,0,Solar1
18152,0.0,2019-07-08 15:00:00,2019,7,8,15,0,Solar1
18156,0.0,2019-07-08 16:00:00,2019,7,8,16,0,Solar1
18160,0.0,2019-07-08 17:00:00,2019,7,8,17,0,Solar1
18164,0.0,2019-07-08 18:00:00,2019,7,8,18,0,Solar1
18168,0.0,2019-07-08 19:00:00,2019,7,8,19,0,Solar1
18172,0.0,2019-07-08 20:00:00,2019,7,8,20,0,Solar1
18176,0.0,2019-07-08 21:00:00,2019,7,8,21,0,Solar1
18180,0.0,2019-07-08 22:00:00,2019,7,8,22,0,Solar1
18184,0.0,2019-07-08 23:00:00,2019,7,8,23,0,Solar1
18188,0.0,2019-07-09 00:00:00,2019,7,9,0,0,Solar1
18192,3.66,2019-07-09 01:00:00,2019,7,9,1,0,Solar1
18196,3.58,2019-07-09 02:00:00,2019,7,9,2,0,Solar1
18200,2.84,2019-07-09 03:00:00,2019,7,9,3,0,Solar1
18204,1.88,2019-07-09 04:00:00,2019,7,9,4,0,Solar1
18208,1.72,2019-07-09 05:00:00,2019,7,9,5,0,Solar1
18212,1.5,2019-07-09 06:00:00,2019,7,9,6,0,Solar1
18216,0.05,2019-07-09 07:00:00,2019,7,9,7,0,Solar1
18220,0.0,2019-07-09 08:00:00,2019,7,9,8,0,Solar1
18224,0.0,2019-07-09 09:00:00,2019,7,9,9,0,Solar1
18228,0.0,2019-07-09 10:00:00,2019,7,9,10,0,Solar1
18232,0.0,2019-07-09 11:00:00,2019,7,9,11,0,Solar1
18236,0.0,2019-07-09 12:00:00,2019,7,9,12,0,Solar1
18240,0.0,2019-07-09 13:00:00,2019,7,9,13,0,Solar1
18244,0.0,2019-07-09 14:00:00,2019,7,9,14,0,Solar1
18248,0.0,2019-07-09 15:00:00,2019,7,9,15,0,Solar1
18252,0.0,2019-07-09 16:00:00,2019,7,9,16,0,Solar1
18256,0.0,2019-07-09 17:00:00,2019,7,9,17,0,Solar1
18260,0.0,2019-07-09 18:00:00,2019,7,9,18,0,Solar1
18264,0.0,2019-07-09 19:00:00,2019,7,9,19,0,Solar1
18268,0.0,2019-07-09 20:00:00,2019,7,9,20,0,Solar1
18272,0.0,2019-07-09 21:00:00,2019,7,9,21,0,Solar1
18276,0.62,2019-07-09 22:00:00,2019,7,9,22,0,Solar1
18280,3.17,2019-07-09 23:00:00,2019,7,9,23,0,Solar1
18284,5.96,2019-07-10 00:00:00,2019,7,10,0,0,Solar1
18288,7.53,2019-07-10 01:00:00,2019,7,10,1,0,Solar1
18292,5.44,2019-07-10 02:00:00,2019,7,10,2,0,Solar1
18296,1.71,2019-07-10 03:00:00,2019,7,10,3,0,Solar1
18300,2.02,2019-07-10 04:00:00,2019,7,10,4,0,Solar1
18304,0.0,2019-07-10 05:00:00,2019,7,10,5,0,Solar1
18308,0.0,2019-07-10 06:00:00,2019,7,10,6,0,Solar1
18312,0.0,2019-07-10 07:00:00,2019,7,10,7,0,Solar1
18316,0.0,2019-07-10 08:00:00,2019,7,10,8,0,Solar1
18320,0.0,2019-07-10 09:00:00,2019,7,10,9,0,Solar1
18324,0.0,2019-07-10 10:00:00,2019,7,10,10,0,Solar1
18328,0.0,2019-07-10 11:00:00,2019,7,10,11,0,Solar1
18332,0.0,2019-07-10 12:00:00,2019,7,10,12,0,Solar1
18336,0.0,2019-07-10 13:00:00,2019,7,10,13,0,Solar1
18340,0.0,2019-07-10 14:00:00,2019,7,10,14,0,Solar1
18344,0.0,2019-07-10 15:00:00,2019,7,10,15,0,Solar1
18348,0.0,2019-07-10 16:00:00,2019,7,10,16,0,Solar1
18352,0.0,2019-07-10 17:00:00,2019,7,10,17,0,Solar1
18356,0.0,2019-07-10 18:00:00,2019,7,10,18,0,Solar1
18360,0.0,2019-07-10 19:00:00,2019,7,10,19,0,Solar1
18364,0.0,2019-07-10 20:00:00,2019,7,10,20,0,Solar1
18368,0.0,2019-07-10 21:00:00,2019,7,10,21,0,Solar1
18372,0.0,2019-07-10 22:00:00,2019,7,10,22,0,Solar1
18376,0.0,2019-07-10 23:00:00,2019,7,10,23,0,Solar1
18380,0.0,2019-07-11 00:00:00,2019,7,11,0,0,Solar1
18384,0.0,2019-07-11 01:00:00,2019,7,11,1,0,Solar1
18388,0.0,2019-07-11 02:00:00,2019,7,11,2,0,Solar1
18392,0.0,2019-07-11 03:00:00,2019,7,11,3,0,Solar1
18396,0.0,2019-07-11 04:00:00,2019,7,11,4,0,Solar1
18400,0.0,2019-07-11 05:00:00,2019,7,11,5,0,Solar1
18404,0.0,2019-07-11 06:00:00,2019,7,11,6,0,Solar1
18408,0.0,2019-07-11 07:00:00,2019,7,11,7,0,Solar1
18412,0.0,2019-07-11 08:00:00,2019,7,11,8,0,Solar1
18416,0.0,2019-07-11 09:00:00,2019,7,11,9,0,Solar1
18420,0.0,2019-07-11 10:00:00,2019,7,11,10,0,Solar1
18424,0.0,2019-07-11 11:00:00,2019,7,11,11,0,Solar1
18428,0.0,2019-07-11 12:00:00,2019,7,11,12,0,Solar1
18432,0.0,2019-07-11 13:00:00,2019,7,11,13,0,Solar1
18436,0.0,2019-07-11 14:00:00,2019,7,11,14,0,Solar1
18440,0.0,2019-07-11 15:00:00,2019,7,11,15,0,Solar1
18444,0.0,2019-07-11 16:00:00,2019,7,11,16,0,Solar1
18448,0.0,2019-07-11 17:00:00,2019,7,11,17,0,Solar1
18452,0.0,2019-07-11 18:00:00,2019,7,11,18,0,Solar1
18456,0.0,2019-07-11 19:00:00,2019,7,11,19,0,Solar1
18460,0.0,2019-07-11 20:00:00,2019,7,11,20,0,Solar1
18464,0.0,2019-07-11 21:00:00,2019,7,11,21,0,Solar1
18468,0.0,2019-07-11 22:00:00,2019,7,11,22,0,Solar1
18472,0.0,2019-07-11 23:00:00,2019,7,11,23,0,Solar1
18476,0.0,2019-07-12 00:00:00,2019,7,12,0,0,Solar1
18480,0.0,2019-07-12 01:00:00,2019,7,12,1,0,Solar1
18484,0.0,2019-07-12 02:00:00,2019,7,12,2,0,Solar1
18488,0.0,2019-07-12 03:00:00,2019,7,12,3,0,Solar1
18492,0.0,2019-07-12 04:00:00,2019,7,12,4,0,Solar1
18496,0.0,2019-07-12 05:00:00,2019,7,12,5,0,Solar1
18500,0.0,2019-07-12 06:00:00,2019,7,12,6,0,Solar1
18504,0.0,2019-07-12 07:00:00,2019,7,12,7,0,Solar1
18508,0.0,2019-07-12 08:00:00,2019,7,12,8,0,Solar1
18512,0.0,2019-07-12 09:00:00,2019,7,12,9,0,Solar1
18516,0.0,2019-07-12 10:00:00,2019,7,12,10,0,Solar1
18520,0.0,2019-07-12 11:00:00,2019,7,12,11,0,Solar1
18524,0.0,2019-07-12 12:00:00,2019,7,12,12,0,Solar1
18528,0.0,2019-07-12 13:00:00,2019,7,12,13,0,Solar1
18532,0.0,2019-07-12 14:00:00,2019,7,12,14,0,Solar1
18536,0.0,2019-07-12 15:00:00,2019,7,12,15,0,Solar1
18540,0.0,2019-07-12 16:00:00,2019,7,12,16,0,Solar1
18544,0.0,2019-07-12 17:00:00,2019,7,12,17,0,Solar1
18548,0.0,2019-07-12 18:00:00,2019,7,12,18,0,Solar1
18552,0.0,2019-07-12 19:00:00,2019,7,12,19,0,Solar1
18556,0.0,2019-07-12 20:00:00,2019,7,12,20,0,Solar1
18560,0.0,2019-07-12 21:00:00,2019,7,12,21,0,Solar1
18564,0.0,2019-07-12 22:00:00,2019,7,12,22,0,Solar1
18568,0.0,2019-07-12 23:00:00,2019,7,12,23,0,Solar1
18572,0.0,2019-07-13 00:00:00,2019,7,13,0,0,Solar1
18576,0.0,2019-07-13 01:00:00,2019,7,13,1,0,Solar1
18580,0.0,2019-07-13 02:00:00,2019,7,13,2,0,Solar1
18584,0.0,2019-07-13 03:00:00,2019,7,13,3,0,Solar1
18588,0.0,2019-07-13 04:00:00,2019,7,13,4,0,Solar1
18592,0.0,2019-07-13 05:00:00,2019,7,13,5,0,Solar1
18596,0.0,2019-07-13 06:00:00,2019,7,13,6,0,Solar1
18600,0.0,2019-07-13 07:00:00,2019,7,13,7,0,Solar1
18604,0.0,2019-07-13 08:00:00,2019,7,13,8,0,Solar1
18608,0.0,2019-07-13 09:00:00,2019,7,13,9,0,Solar1
18612,0.0,2019-07-13 10:00:00,2019,7,13,10,0,Solar1
18616,0.0,2019-07-13 11:00:00,2019,7,13,11,0,Solar1
18620,0.0,2019-07-13 12:00:00,2019,7,13,12,0,Solar1
18624,0.0,2019-07-13 13:00:00,2019,7,13,13,0,Solar1
18628,0.0,2019-07-13 14:00:00,2019,7,13,14,0,Solar1
18632,0.0,2019-07-13 15:00:00,2019,7,13,15,0,Solar1
18636,0.0,2019-07-13 16:00:00,2019,7,13,16,0,Solar1
18640,0.0,2019-07-13 17:00:00,2019,7,13,17,0,Solar1
18644,0.0,2019-07-13 18:00:00,2019,7,13,18,0,Solar1
18648,0.0,2019-07-13 19:00:00,2019,7,13,19,0,Solar1
18652,0.0,2019-07-13 20:00:00,2019,7,13,20,0,Solar1
18656,0.0,2019-07-13 21:00:00,2019,7,13,21,0,Solar1
18660,0.0,2019-07-13 22:00:00,2019,7,13,22,0,Solar1
18664,0.0,2019-07-13 23:00:00,2019,7,13,23,0,Solar1
18668,0.0,2019-07-14 00:00:00,2019,7,14,0,0,Solar1
18672,0.0,2019-07-14 01:00:00,2019,7,14,1,0,Solar1
18676,0.0,2019-07-14 02:00:00,2019,7,14,2,0,Solar1
18680,0.0,2019-07-14 03:00:00,2019,7,14,3,0,Solar1
18684,0.0,2019-07-14 04:00:00,2019,7,14,4,0,Solar1
18688,0.0,2019-07-14 05:00:00,2019,7,14,5,0,Solar1
18692,0.0,2019-07-14 06:00:00,2019,7,14,6,0,Solar1
18696,0.0,2019-07-14 07:00:00,2019,7,14,7,0,Solar1
18700,0.0,2019-07-14 08:00:00,2019,7,14,8,0,Solar1
18704,0.0,2019-07-14 09:00:00,2019,7,14,9,0,Solar1
18708,0.0,2019-07-14 10:00:00,2019,7,14,10,0,Solar1
18712,0.0,2019-07-14 11:00:00,2019,7,14,11,0,Solar1
18716,0.0,2019-07-14 12:00:00,2019,7,14,12,0,Solar1
18720,0.0,2019-07-14 13:00:00,2019,7,14,13,0,Solar1
18724,0.0,2019-07-14 14:00:00,2019,7,14,14,0,Solar1
18728,0.0,2019-07-14 15:00:00,2019,7,14,15,0,Solar1
18732,0.0,2019-07-14 16:00:00,2019,7,14,16,0,Solar1
18736,0.0,2019-07-14 17:00:00,2019,7,14,17,0,Solar1
18740,0.0,2019-07-14 18:00:00,2019,7,14,18,0,Solar1
18744,0.0,2019-07-14 19:00:00,2019,7,14,19,0,Solar1
18748,0.0,2019-07-14 20:00:00,2019,7,14,20,0,Solar1
18752,0.0,2019-07-14 21:00:00,2019,7,14,21,0,Solar1
18756,0.0,2019-07-14 22:00:00,2019,7,14,22,0,Solar1
18760,0.0,2019-07-14 23:00:00,2019,7,14,23,0,Solar1
18764,0.0,2019-07-15 00:00:00,2019,7,15,0,0,Solar1
18768,0.0,2019-07-15 01:00:00,2019,7,15,1,0,Solar1
18772,0.0,2019-07-15 02:00:00,2019,7,15,2,0,Solar1
18776,0.0,2019-07-15 03:00:00,2019,7,15,3,0,Solar1
18780,0.0,2019-07-15 04:00:00,2019,7,15,4,0,Solar1
18784,0.0,2019-07-15 05:00:00,2019,7,15,5,0,Solar1
18788,0.0,2019-07-15 06:00:00,2019,7,15,6,0,Solar1
18792,0.0,2019-07-15 07:00:00,2019,7,15,7,0,Solar1
18796,0.0,2019-07-15 08:00:00,2019,7,15,8,0,Solar1
18800,0.0,2019-07-15 09:00:00,2019,7,15,9,0,Solar1
18804,0.0,2019-07-15 10:00:00,2019,7,15,10,0,Solar1
18808,0.0,2019-07-15 11:00:00,2019,7,15,11,0,Solar1
18812,0.0,2019-07-15 12:00:00,2019,7,15,12,0,Solar1
18816,0.0,2019-07-15 13:00:00,2019,7,15,13,0,Solar1
18820,0.0,2019-07-15 14:00:00,2019,7,15,14,0,Solar1
18824,0.0,2019-07-15 15:00:00,2019,7,15,15,0,Solar1
18828,0.0,2019-07-15 16:00:00,2019,7,15,16,0,Solar1
18832,0.0,2019-07-15 17:00:00,2019,7,15,17,0,Solar1
18836,0.0,2019-07-15 18:00:00,2019,7,15,18,0,Solar1
18840,0.0,2019-07-15 19:00:00,2019,7,15,19,0,Solar1
18844,0.0,2019-07-15 20:00:00,2019,7,15,20,0,Solar1
18848,0.0,2019-07-15 21:00:00,2019,7,15,21,0,Solar1
18852,0.0,2019-07-15 22:00:00,2019,7,15,22,0,Solar1
18856,0.0,2019-07-15 23:00:00,2019,7,15,23,0,Solar1
18860,0.0,2019-07-16 00:00:00,2019,7,16,0,0,Solar1
18864,0.0,2019-07-16 01:00:00,2019,7,16,1,0,Solar1
18868,0.0,2019-07-16 02:00:00,2019,7,16,2,0,Solar1
18872,0.0,2019-07-16 03:00:00,2019,7,16,3,0,Solar1
18876,0.0,2019-07-16 04:00:00,2019,7,16,4,0,Solar1
18880,0.0,2019-07-16 05:00:00,2019,7,16,5,0,Solar1
18884,0.0,2019-07-16 06:00:00,2019,7,16,6,0,Solar1
18888,0.0,2019-07-16 07:00:00,2019,7,16,7,0,Solar1
18892,0.0,2019-07-16 08:00:00,2019,7,16,8,0,Solar1
18896,0.0,2019-07-16 09:00:00,2019,7,16,9,0,Solar1
18900,0.0,2019-07-16 10:00:00,2019,7,16,10,0,Solar1
18904,0.0,2019-07-16 11:00:00,2019,7,16,11,0,Solar1
18908,0.0,2019-07-16 12:00:00,2019,7,16,12,0,Solar1
18912,0.0,2019-07-16 13:00:00,2019,7,16,13,0,Solar1
18916,0.0,2019-07-16 14:00:00,2019,7,16,14,0,Solar1
18920,0.0,2019-07-16 15:00:00,2019,7,16,15,0,Solar1
18924,0.0,2019-07-16 16:00:00,2019,7,16,16,0,Solar1
18928,0.0,2019-07-16 17:00:00,2019,7,16,17,0,Solar1
18932,0.0,2019-07-16 18:00:00,2019,7,16,18,0,Solar1
18936,0.0,2019-07-16 19:00:00,2019,7,16,19,0,Solar1
18940,0.0,2019-07-16 20:00:00,2019,7,16,20,0,Solar1
18944,0.0,2019-07-16 21:00:00,2019,7,16,21,0,Solar1
18948,0.0,2019-07-16 22:00:00,2019,7,16,22,0,Solar1
18952,0.0,2019-07-16 23:00:00,2019,7,16,23,0,Solar1
18956,0.0,2019-07-17 00:00:00,2019,7,17,0,0,Solar1
18960,0.0,2019-07-17 01:00:00,2019,7,17,1,0,Solar1
18964,0.0,2019-07-17 02:00:00,2019,7,17,2,0,Solar1
18968,0.0,2019-07-17 03:00:00,2019,7,17,3,0,Solar1
18972,0.0,2019-07-17 04:00:00,2019,7,17,4,0,Solar1
18976,0.0,2019-07-17 05:00:00,2019,7,17,5,0,Solar1
18980,0.0,2019-07-17 06:00:00,2019,7,17,6,0,Solar1
18984,0.0,2019-07-17 07:00:00,2019,7,17,7,0,Solar1
18988,0.0,2019-07-17 08:00:00,2019,7,17,8,0,Solar1
18992,0.0,2019-07-17 09:00:00,2019,7,17,9,0,Solar1
18996,0.0,2019-07-17 10:00:00,2019,7,17,10,0,Solar1
19000,0.0,2019-07-17 11:00:00,2019,7,17,11,0,Solar1
19004,0.0,2019-07-17 12:00:00,2019,7,17,12,0,Solar1
19008,0.0,2019-07-17 13:00:00,2019,7,17,13,0,Solar1
19012,0.0,2019-07-17 14:00:00,2019,7,17,14,0,Solar1
19016,0.0,2019-07-17 15:00:00,2019,7,17,15,0,Solar1
19020,0.0,2019-07-17 16:00:00,2019,7,17,16,0,Solar1
19024,0.0,2019-07-17 17:00:00,2019,7,17,17,0,Solar1
19028,0.0,2019-07-17 18:00:00,2019,7,17,18,0,Solar1
19032,0.0,2019-07-17 19:00:00,2019,7,17,19,0,Solar1
19036,0.0,2019-07-17 20:00:00,2019,7,17,20,0,Solar1
19040,0.0,2019-07-17 21:00:00,2019,7,17,21,0,Solar1
19044,0.0,2019-07-17 22:00:00,2019,7,17,22,0,Solar1
19048,0.0,2019-07-17 23:00:00,2019,7,17,23,0,Solar1
19052,0.0,2019-07-18 00:00:00,2019,7,18,0,0,Solar1
19056,0.0,2019-07-18 01:00:00,2019,7,18,1,0,Solar1
19060,0.0,2019-07-18 02:00:00,2019,7,18,2,0,Solar1
19064,0.0,2019-07-18 03:00:00,2019,7,18,3,0,Solar1
19068,0.0,2019-07-18 04:00:00,2019,7,18,4,0,Solar1
19072,0.0,2019-07-18 05:00:00,2019,7,18,5,0,Solar1
19076,0.0,2019-07-18 06:00:00,2019,7,18,6,0,Solar1
19080,0.0,2019-07-18 07:00:00,2019,7,18,7,0,Solar1
19084,0.0,2019-07-18 08:00:00,2019,7,18,8,0,Solar1
19088,0.0,2019-07-18 09:00:00,2019,7,18,9,0,Solar1
19092,0.0,2019-07-18 10:00:00,2019,7,18,10,0,Solar1
19096,0.0,2019-07-18 11:00:00,2019,7,18,11,0,Solar1
19100,0.0,2019-07-18 12:00:00,2019,7,18,12,0,Solar1
19104,0.0,2019-07-18 13:00:00,2019,7,18,13,0,Solar1
19108,0.0,2019-07-18 14:00:00,2019,7,18,14,0,Solar1
19112,0.0,2019-07-18 15:00:00,2019,7,18,15,0,Solar1
19116,0.0,2019-07-18 16:00:00,2019,7,18,16,0,Solar1
19120,0.0,2019-07-18 17:00:00,2019,7,18,17,0,Solar1
19124,0.0,2019-07-18 18:00:00,2019,7,18,18,0,Solar1
